2015-01-16,6.310000419616699
2015-01-19,6.180000305175781
2015-01-20,6.200000286102295
2015-01-21,6.210000514984131
2015-01-22,6.300000190734863
2015-01-23,6.53000020980835
2015-01-26,6.750000476837158
2015-01-27,6.7300004959106445
2015-01-28,6.7300004959106445
2015-01-29,6.740000247955322
2015-01-30,6.800000190734863
2015-02-02,6.890000343322754
2015-02-03,6.760000228881836
2015-02-04,6.170000076293945
2015-02-05,6.210000514984131
2015-02-06,5.940000057220459
2015-02-09,5.900000095367432
2015-02-10,5.970000267028809
2015-02-11,5.960000514984131
2015-02-12,5.990000247955322
2015-02-13,6.03000020980835
2015-02-16,6.020000457763672
2015-02-17,5.880000114440918
2015-02-18,5.890000343322754
2015-02-23,5.890000343322754
2015-02-24,5.950000286102295
2015-02-25,5.880000114440918
2015-02-26,5.920000076293945
2015-02-27,5.920000076293945
2015-03-02,5.9800004959106445
2015-03-03,5.940000057220459
2015-03-04,5.970000267028809
2015-03-05,5.950000286102295
2015-03-06,5.940000057220459
2015-03-09,5.970000267028809
2015-03-10,5.900000095367432
2015-03-11,5.880000114440918
2015-03-12,5.890000343322754
2015-03-13,5.910000324249268
2015-03-16,5.910000324249268
2015-03-17,5.940000057220459
2015-03-18,5.900000095367432
2015-03-19,5.950000286102295
2015-03-20,5.990000247955322
2015-03-23,5.960000514984131
2015-03-24,5.970000267028809
2015-03-25,6.390000343322754
2015-03-26,6.240000247955322
2015-03-27,6.350000381469727
2015-03-30,6.37000036239624
2015-03-31,6.37000036239624
2015-04-01,6.330000400543213
2015-04-02,6.490000247955322
2015-04-08,6.87000036239624
2015-04-09,7.500000476837158
2015-04-10,8.460000038146973
2015-04-13,9.850000381469727
2015-04-14,9.180000305175781
2015-04-15,8.970000267028809
2015-04-16,9.40000057220459
2015-04-17,9.5600004196167
2015-04-20,9.330000877380371
2015-04-21,9.660000801086426
2015-04-22,9.730000495910645
2015-04-23,9.74000072479248
2015-04-24,9.690000534057617
2015-04-27,9.670000076293945
2015-04-28,9.59000015258789
2015-04-29,9.530000686645508
2015-04-30,9.40000057220459
2015-05-04,9.550000190734863
2015-05-05,9.460000038146973
2015-05-06,9.390000343322754
2015-05-07,9.160000801086426
2015-05-08,9.200000762939453
2015-05-11,9.440000534057617
2015-05-12,9.550000190734863
2015-05-13,10.280000686645508
2015-05-14,10.40000057220459
2015-05-15,10.480000495910645
2015-05-18,10.34000015258789
2015-05-19,11.000000953674316
2015-05-20,11.820000648498535
2015-05-21,11.580000877380371
2015-05-22,11.000000953674316
2015-05-26,11.600000381469727
2015-05-27,11.500000953674316
2015-05-28,11.24000072479248
2015-05-29,11.440000534057617
2015-06-01,11.320000648498535
2015-06-02,11.220000267028809
2015-06-03,11.160000801086426
2015-06-04,11.020000457763672
2015-06-05,10.700000762939453
2015-06-08,10.440000534057617
2015-06-09,10.120000839233398
2015-06-10,10.220000267028809
2015-06-11,10.300000190734863
2015-06-12,10.74000072479248
2015-06-15,7.760000228881836
2015-06-16,7.560000419616699
2015-06-17,7.410000324249268
2015-06-18,7.410000324249268
2015-06-19,7.360000133514404
2015-06-22,7.2300004959106445
2015-06-23,7.260000228881836
2015-06-24,7.28000020980835
2015-06-25,7.160000324249268
2015-06-26,7.100000381469727
2015-06-29,6.860000133514404
2015-06-30,7.100000381469727
2015-07-02,6.850000381469727
2015-07-03,6.150000095367432
2015-07-06,5.450000286102295
2015-07-07,4.860000133514404
2015-07-08,4.490000247955322
2015-07-09,5.420000076293945
2015-07-10,6.100000381469727
2015-07-13,6.240000247955322
2015-07-14,6.210000514984131
2015-07-15,5.860000133514404
2015-07-16,6.020000457763672
2015-07-17,6.090000152587891
2015-07-20,6.100000381469727
2015-07-21,6.190000057220459
2015-07-22,6.050000190734863
2015-07-23,6.0400004386901855
2015-07-24,6.020000457763672
2015-07-27,5.53000020980835
2015-07-28,5.520000457763672
2015-07-29,5.850000381469727
2015-07-30,5.750000476837158
2015-07-31,5.680000305175781
2015-08-03,5.570000171661377
2015-08-04,5.62000036239624
2015-08-05,5.700000286102295
2015-08-06,5.660000324249268
2015-08-07,5.760000228881836
2015-08-10,5.930000305175781
2015-08-11,5.7300004959106445
2015-08-12,5.510000228881836
2015-08-13,5.4800004959106445
2015-08-14,5.500000476837158
2015-08-17,5.460000038146973
2015-08-18,5.270000457763672
2015-08-19,5.180000305175781
2015-08-20,5.200000286102295
2015-08-21,5.190000057220459
2015-08-24,4.78000020980835
2015-08-25,4.75
2015-08-26,4.820000171661377
2015-08-27,5.060000419616699
2015-08-28,4.890000343322754
2015-08-31,4.940000057220459
2015-09-01,4.810000419616699
2015-09-02,4.700000286102295
2015-09-04,4.740000247955322
2015-09-07,4.62000036239624
2015-09-08,4.700000286102295
2015-09-09,4.970000267028809
2015-09-10,4.860000133514404
2015-09-11,4.830000400543213
2015-09-14,4.800000190734863
2015-09-15,4.740000247955322
2015-09-16,4.830000400543213
2015-09-17,4.87000036239624
2015-09-18,4.900000095367432
2015-09-21,4.950000286102295
2015-09-22,5.180000305175781
2015-09-23,5.010000228881836
2015-09-24,5.050000190734863
2015-09-25,5.03000020980835
2015-09-29,4.860000133514404
2015-09-30,5.03000020980835
2015-10-02,5.0400004386901855
2015-10-05,5.12000036239624
2015-10-06,5.070000171661377
2015-10-07,5.190000057220459
2015-10-08,5.150000095367432
2015-10-09,5.150000095367432
2015-10-12,5.200000286102295
2015-10-13,5.240000247955322
2015-10-14,5.150000095367432
2015-10-15,5.200000286102295
2015-10-16,5.2900004386901855
2015-10-19,5.190000057220459
