Date,Open,High,Low,Close,Adj Close,Volume
2015-12-31,33.340000,33.490002,32.959999,32.959999,32.542061,3713200
2016-01-04,32.290001,32.580002,32.040001,32.369999,31.959547,8951900
2016-01-05,32.980000,33.439999,32.500000,32.889999,32.472950,12256800
2016-01-06,32.349998,32.500000,31.160000,31.530001,31.130199,11233600
2016-01-07,30.740000,30.950001,29.879999,30.280001,29.896048,16132600
2016-01-08,30.670000,30.700001,29.570000,29.629999,29.254288,9961800
2016-01-11,29.660000,29.889999,29.150000,29.680000,29.303656,10234300
2016-01-12,30.209999,30.620001,29.969999,30.180000,29.797318,11733900
2016-01-13,30.410000,30.610001,29.230000,29.260000,28.888983,12041800
2016-01-14,28.660000,29.000000,27.820000,28.670000,28.306463,15005900
2016-01-15,27.520000,27.850000,26.639999,27.110001,26.766243,21036300
2016-01-19,27.670000,28.450001,27.219999,27.330000,26.983452,11428500
2016-01-20,26.809999,27.830000,26.450001,27.480000,27.131550,12029500
2016-01-21,27.780001,28.230000,27.209999,27.799999,27.447491,12036400
2016-01-22,28.330000,28.639999,28.270000,28.450001,28.089252,6449900
2016-01-25,28.440001,28.770000,28.360001,28.420000,28.059635,6768200
2016-01-26,28.480000,28.820000,28.190001,28.700001,28.336082,5698600
2016-01-27,28.660000,28.750000,27.820000,28.360001,28.000395,5792500
2016-01-28,28.590000,28.690001,27.500000,28.049999,27.694323,6919400
2016-01-29,28.290001,29.350000,28.180000,29.290001,28.918602,7762600
2016-02-01,29.260000,29.450001,29.010000,29.299999,28.928474,7247100
2016-02-02,29.000000,29.150000,27.860001,28.059999,27.704199,8547700
2016-02-03,28.280001,28.450001,27.549999,28.200001,27.842424,8169300
2016-02-04,28.240000,28.850000,27.930000,28.209999,27.852295,8684600
2016-02-05,28.020000,28.330000,26.350000,26.430000,26.094866,15010700
2016-02-08,26.030001,26.160000,24.850000,25.219999,24.900209,15221300
2016-02-09,24.920000,26.549999,24.799999,25.490000,25.166784,10572700
2016-02-10,25.650000,26.389999,25.290001,25.430000,25.107548,8395000
2016-02-11,24.780001,25.559999,24.780001,25.299999,24.979195,8503600
2016-02-12,25.700001,25.780001,24.750000,25.730000,25.403740,8520400
2016-02-16,26.100000,27.030001,26.020000,26.990000,26.647766,12133800
2016-02-17,27.330000,27.920000,27.219999,27.660000,27.309269,19286700
2016-02-18,29.930000,30.980000,29.900000,30.040001,29.659092,26716500
2016-02-19,29.879999,30.709999,29.650000,30.440001,30.054016,13140700
2016-02-22,30.879999,31.870001,30.820000,31.520000,31.120327,11241700
2016-02-23,31.270000,31.900000,31.120001,31.600000,31.199310,9234500
2016-02-24,31.469999,31.870001,30.600000,31.820000,31.416519,8421300
2016-02-25,31.940001,32.049999,31.320000,31.889999,31.485630,8727900
2016-02-26,32.040001,32.119999,31.360001,31.680000,31.278296,9049100
2016-02-29,31.610001,32.020000,31.340000,31.360001,31.075157,8083600
2016-03-01,31.440001,32.750000,31.389999,32.750000,32.452530,8717500
2016-03-02,32.570000,33.060001,32.509998,32.939999,32.640804,5845300
2016-03-03,32.900002,33.040001,32.209999,32.650002,32.353443,7544400
2016-03-04,32.900002,32.930000,32.299999,32.549999,32.254345,4382600
2016-03-07,32.369999,32.590000,31.920000,32.340000,32.046253,5999200
2016-03-08,32.009998,32.200001,31.650000,31.750000,31.461613,6873500
2016-03-09,32.029999,32.080002,31.320000,31.730000,31.441797,5569700
2016-03-10,31.920000,32.099998,31.040001,31.680000,31.392254,7135600
2016-03-11,32.150002,32.230000,31.770000,32.220001,31.927349,6935000
2016-03-14,32.070000,32.430000,31.920000,32.299999,32.006618,4757800
2016-03-15,32.130001,32.340000,31.570000,32.139999,31.848072,5655400
2016-03-16,31.900000,33.209999,31.750000,33.099998,32.799355,9091100
2016-03-17,32.980000,33.139999,32.369999,32.820000,32.521896,8842000
2016-03-18,33.209999,34.250000,33.000000,33.810001,33.502903,13637800
2016-03-21,33.509998,33.919998,33.150002,33.910000,33.601997,8444500
2016-03-22,33.799999,34.090000,33.430000,33.849998,33.542534,6050300
2016-03-23,34.000000,34.680000,33.849998,34.430000,34.117271,10725200
2016-03-24,34.119999,34.540001,34.009998,34.480000,34.166813,6123900
2016-03-28,34.419998,34.980000,34.380001,34.830002,34.513641,6634700
2016-03-29,34.680000,35.470001,34.599998,35.389999,35.068550,6543400
2016-03-30,35.520000,36.250000,35.500000,35.759998,35.435192,9417500
2016-03-31,35.919998,36.000000,35.349998,35.630001,35.306374,9497100
2016-04-01,35.410000,36.169998,35.139999,36.150002,35.821648,8707300
2016-04-04,36.450001,36.639999,35.660000,35.799999,35.474827,9848500
2016-04-05,35.480000,36.080002,35.340000,35.750000,35.425282,8489200
2016-04-06,35.299999,35.820000,34.630001,35.799999,35.474827,11321200
2016-04-07,35.570000,35.889999,35.279999,35.430000,35.108189,9452600
2016-04-08,35.720001,35.950001,35.310001,35.660000,35.336105,6398400
2016-04-11,35.869999,36.470001,35.759998,35.880001,35.554104,9688100
2016-04-12,36.000000,36.049999,35.139999,35.840000,35.514465,7313600
2016-04-13,36.000000,36.750000,36.000000,36.740002,36.406296,8767900
2016-04-14,36.639999,37.000000,36.490002,36.840000,36.505383,10409800
2016-04-15,36.830002,37.459999,36.709999,37.130001,36.792747,10924300
2016-04-18,37.060001,37.060001,36.610001,36.970001,36.634209,7680600
2016-04-19,37.110001,37.180000,36.080002,36.310001,35.980198,7728800
2016-04-20,36.250000,36.669998,36.209999,36.450001,36.118927,5004300
2016-04-21,36.459999,36.630001,36.250000,36.410000,36.079285,4457000
2016-04-22,36.529999,36.779999,36.150002,36.270000,35.940559,5588500
2016-04-25,36.279999,36.650002,36.180000,36.450001,36.118927,4799300
2016-04-26,36.669998,37.090000,36.320000,36.480000,36.148647,5363400
2016-04-27,36.389999,37.330002,36.320000,37.310001,36.971115,8809900
2016-04-28,37.080002,37.299999,36.110001,36.200001,35.871193,9530600
2016-04-29,36.049999,36.130001,35.139999,35.529999,35.207279,8047600
2016-05-02,35.869999,36.220001,35.700001,36.000000,35.673008,6401900
2016-05-03,35.590000,35.740002,35.259998,35.570000,35.246914,5600600
2016-05-04,35.139999,35.169998,34.400002,34.759998,34.444271,13133100
2016-05-05,35.049999,35.380001,34.709999,34.970001,34.652363,6172100
2016-05-06,34.910000,35.419998,34.840000,35.330002,35.009098,4581000
2016-05-09,35.419998,35.570000,34.990002,35.279999,34.959549,8333400
2016-05-10,35.500000,36.020000,35.160000,35.959999,35.633369,6712100
2016-05-11,36.070000,36.459999,35.869999,36.060001,35.732464,8204400
2016-05-12,36.320000,36.480000,34.930000,35.570000,35.246914,16763500
2016-05-13,39.189999,41.000000,39.000000,40.980000,40.607777,52756400
2016-05-16,40.669998,42.799999,40.540001,42.189999,41.806786,24325800
2016-05-17,42.000000,42.580002,41.459999,42.279999,41.895969,15709800
2016-05-18,42.000000,43.849998,42.000000,43.360001,42.966167,13526800
2016-05-19,43.189999,43.860001,43.130001,43.549999,43.154434,9972000
2016-05-20,43.820000,44.509998,43.750000,44.330002,43.927353,9777100
2016-05-23,44.520000,44.689999,44.130001,44.400002,43.996716,10324100
2016-05-24,44.419998,45.500000,44.299999,45.360001,45.064716,10394700
2016-05-25,45.500000,45.689999,44.810001,45.169998,44.875954,11451900
2016-05-26,45.250000,45.980000,45.119999,45.650002,45.352829,7726200
2016-05-27,45.700001,45.970001,45.549999,45.900002,45.601200,6935400
2016-05-31,46.099998,46.820000,46.070000,46.720001,46.415863,10313100
2016-06-01,46.500000,47.259998,46.360001,46.810001,46.505276,9678300
2016-06-02,47.060001,47.540001,46.599998,47.139999,46.833130,8176500
2016-06-03,46.680000,46.740002,45.660000,46.480000,46.177422,11526900
2016-06-06,46.599998,46.959999,46.000000,46.240002,45.938988,8062800
2016-06-07,46.520000,46.779999,46.310001,46.330002,46.028404,4835000
2016-06-08,46.340000,46.509998,45.799999,46.180000,45.879379,5865400
2016-06-09,46.020000,47.450001,45.919998,47.380001,47.071568,11804200
2016-06-10,46.820000,47.240002,46.139999,46.200001,45.899250,10000600
2016-06-13,46.250000,47.700001,46.250000,46.790001,46.485405,11889700
2016-06-14,46.680000,47.099998,46.160000,46.880001,46.574821,7458600
2016-06-15,47.270000,47.770000,46.750000,47.360001,47.051697,7525900
2016-06-16,47.009998,47.630001,46.549999,47.549999,47.240459,6161400
2016-06-17,47.610001,47.619999,46.529999,46.720001,46.415863,11775000
2016-06-20,47.470001,48.169998,47.439999,47.560001,47.250393,7344200
2016-06-21,47.759998,47.889999,47.200001,47.270000,46.962280,5312700
2016-06-22,47.369999,47.680000,47.150002,47.230000,46.922539,5065500
2016-06-23,47.680000,48.540001,47.650002,48.490002,48.174343,7447000
2016-06-24,46.500000,47.360001,45.299999,45.730000,45.432308,25442100
2016-06-27,45.349998,45.700001,44.570000,45.240002,44.945499,11227200
2016-06-28,46.099998,46.150002,45.270000,45.900002,45.601200,9548000
2016-06-29,46.299999,47.009998,46.180000,46.650002,46.346317,7973300
2016-06-30,46.730000,47.299999,46.349998,47.009998,46.703972,10773500
2016-07-01,46.750000,47.360001,46.500000,46.660000,46.356251,5462200
2016-07-05,46.400002,47.430000,46.029999,47.349998,47.041759,9277100
2016-07-06,47.020000,47.930000,46.779999,47.650002,47.339813,6827600
2016-07-07,47.970001,49.060001,47.750000,48.889999,48.571735,9871400
2016-07-08,49.410000,51.090000,49.220001,50.849998,50.518974,12048300
2016-07-11,51.580002,52.400002,51.520000,52.020000,51.681362,11219400
2016-07-12,52.599998,53.279999,51.939999,52.799999,52.456284,10919000
2016-07-13,52.900002,53.200001,52.700001,52.779999,52.436409,8115100
2016-07-14,53.060001,53.799999,52.619999,53.320000,52.972900,7922300
2016-07-15,52.639999,52.939999,51.840000,52.700001,52.356934,10715400
2016-07-18,53.349998,53.430000,52.770000,52.970001,52.625179,6324800
2016-07-19,52.939999,53.730000,52.840000,53.520000,53.171597,9566300
2016-07-20,53.700001,54.509998,53.480000,54.220001,53.867043,7411500
2016-07-21,54.099998,54.270000,53.040001,53.220001,52.873550,9032700
