Date,Open,High,Low,Close,Adj Close,Volume
2016-08-31,5.480000,5.545000,5.350000,5.410000,5.410000,4000800
2016-09-01,5.430000,5.510000,5.250000,5.300000,5.300000,4641100
2016-09-02,5.380000,5.450000,5.290000,5.400000,5.400000,3925100
2016-09-06,5.430000,5.540000,5.350000,5.350000,5.350000,5533500
2016-09-07,5.330000,5.440000,5.290000,5.410000,5.410000,4992400
2016-09-08,5.330000,5.480000,5.300000,5.470000,5.470000,5200800
2016-09-09,5.390000,5.530000,5.360000,5.360000,5.360000,6111500
2016-09-12,5.310000,5.590000,5.310000,5.590000,5.590000,5902600
2016-09-13,5.520000,5.850000,5.480000,5.750000,5.750000,10112600
2016-09-14,5.820000,5.925000,5.650000,5.750000,5.750000,7717000
2016-09-15,5.750000,6.254000,5.740000,6.170000,6.170000,16844400
2016-09-16,6.170000,6.450000,6.170000,6.430000,6.430000,14531500
2016-09-19,6.500000,6.580000,6.080000,6.190000,6.190000,15200500
2016-09-20,6.210000,6.230000,5.930000,6.100000,6.100000,6072200
2016-09-21,6.060000,6.200000,6.020000,6.110000,6.110000,3717200
2016-09-22,6.100000,6.190000,6.060000,6.110000,6.110000,4563400
2016-09-23,6.110000,6.410000,6.090000,6.280000,6.280000,7713900
2016-09-26,6.280000,6.370000,6.070000,6.110000,6.110000,5045000
2016-09-27,6.150000,6.270000,6.110000,6.230000,6.230000,4126500
2016-09-28,6.210000,6.279000,6.000000,6.240000,6.240000,5242900
2016-09-29,6.240000,6.280000,6.030000,6.080000,6.080000,4506700
2016-09-30,6.130000,6.255000,6.030000,6.180000,6.180000,4977500
2016-10-03,6.120000,6.220000,6.080000,6.160000,6.160000,3067400
2016-10-04,6.160000,6.250000,6.070000,6.160000,6.160000,4106800
2016-10-05,6.180000,6.250000,6.135000,6.170000,6.170000,2955800
2016-10-06,6.140000,6.160000,6.030000,6.050000,6.050000,6941900
2016-10-07,6.030000,6.120000,5.865000,5.950000,5.950000,6204700
2016-10-10,5.980000,6.070000,5.970000,6.040000,6.040000,4065500
2016-10-11,5.820000,5.900000,5.720000,5.790000,5.790000,8288300
2016-10-12,5.770000,5.770000,5.490000,5.540000,5.540000,11553400
2016-10-13,5.480000,5.610000,5.370000,5.500000,5.500000,5539700
2016-10-14,5.570000,5.740000,5.360000,5.380000,5.380000,8431600
2016-10-17,5.380000,5.390000,4.840000,4.990000,4.990000,18190200
2016-10-18,4.960000,5.000000,4.810000,4.910000,4.910000,7408700
2016-10-19,4.910000,5.140000,4.820000,5.070000,5.070000,8646600
2016-10-20,5.050000,5.050000,4.854000,4.860000,4.860000,4354300
2016-10-21,4.810000,4.965000,4.780000,4.850000,4.850000,6446300
2016-10-24,4.920000,5.050000,4.810000,4.870000,4.870000,6540300
2016-10-25,4.850000,4.990000,4.820000,4.900000,4.900000,6226000
2016-10-26,4.870000,4.990000,4.740000,4.760000,4.760000,6448600
2016-10-27,4.800000,4.880000,4.680000,4.750000,4.750000,3498500
2016-10-28,4.900000,4.930000,4.690000,4.700000,4.700000,7750100
2016-10-31,4.740000,4.945000,4.640000,4.930000,4.930000,10406700
2016-11-01,4.920000,4.950000,4.750000,4.860000,4.860000,11723600
2016-11-02,4.830000,4.890000,4.720000,4.810000,4.810000,7410500
2016-11-03,5.070000,5.170000,4.905000,5.090000,5.090000,11155600
2016-11-04,5.090000,5.210000,4.990000,5.130000,5.130000,10293600
2016-11-07,5.980000,6.180000,5.670000,5.910000,5.910000,28207600
2016-11-08,5.850000,5.870000,5.670000,5.760000,5.760000,14536300
2016-11-09,5.540000,5.760000,5.300000,5.610000,5.610000,17491500
2016-11-10,5.600000,5.980000,5.540000,5.890000,5.890000,12407700
2016-11-11,5.890000,6.180000,5.710000,6.140000,6.140000,11922400
2016-11-14,6.180000,6.460000,6.120000,6.310000,6.310000,12348400
2016-11-15,6.360000,6.560000,6.139000,6.520000,6.520000,12991700
2016-11-16,6.480000,6.506000,6.270000,6.380000,6.380000,11789100
2016-11-17,6.270000,6.280000,5.920000,6.060000,6.060000,14713100
2016-11-18,6.100000,6.190000,5.950000,5.980000,5.980000,11020700
2016-11-21,6.020000,6.220000,5.930000,6.140000,6.140000,15063800
2016-11-22,6.280000,6.290000,5.835000,5.960000,5.960000,10092700
2016-11-23,5.890000,5.960000,5.710000,5.940000,5.940000,8896700
2016-11-25,5.920000,5.970000,5.700000,5.940000,5.940000,2655200
2016-11-28,5.940000,5.940000,5.750000,5.790000,5.790000,9380500
2016-11-29,5.780000,5.790000,5.540000,5.620000,5.620000,11506300
2016-11-30,5.600000,5.710000,5.500000,5.660000,5.660000,13139800
2016-12-01,5.650000,5.740000,5.280000,5.330000,5.330000,19702400
2016-12-02,5.290000,5.390000,5.130000,5.150000,5.150000,10523200
2016-12-05,5.210000,5.400000,5.210000,5.280000,5.280000,10568800
2016-12-06,5.340000,5.685000,5.260000,5.680000,5.680000,8658100
2016-12-07,5.610000,5.880000,5.520000,5.860000,5.860000,5874100
2016-12-08,5.870000,5.950000,5.600000,5.630000,5.630000,8173500
2016-12-09,5.660000,5.750000,5.491000,5.530000,5.530000,8233800
