Date,Fund,Earning,Value,Market,Commission,Tax
2017-09-29,457567.2,1302989.33,1760556.53,1679160.0,8462.13,12429.98
2017-09-30,457567.2,1302982.05,1760549.25,1679160.0,8461.77,12429.98
2017-10-01,457567.2,1302989.33,1760556.53,1679160.0,8462.13,12429.98
2017-10-02,457567.2,1302983.51,1760550.71,1679160.0,8461.84,12429.98
2017-10-03,457567.2,1367586.42,1825153.62,1743760.0,8461.99,12429.98
2017-10-04,457567.2,1457285.51,1914852.71,1833470.0,8461.44,12429.98
2017-10-05,457567.2,1457286.24,1914853.44,1833470.0,8461.48,12429.98
2017-10-06,457567.2,1487193.96,1944761.16,1863385.0,8461.12,12429.98
2017-10-07,457567.2,1487193.24,1944760.44,1863385.0,8461.08,12429.98
2017-10-08,457567.2,1487193.24,1944760.44,1863385.0,8461.08,12429.98
2017-10-09,457567.2,1414004.24,1871571.44,1789110.0,8517.94,12557.3
2017-10-10,457567.2,1460480.6,1918047.8,1835590.0,8517.76,12557.3
2017-10-11,457567.2,1375266.43,1832833.63,1377290.0,8565.56,12931.31
2017-10-12,457567.2,1424424.36,1881991.56,1505410.0,8682.76,13178.1
2017-10-13,457567.2,1405199.36,1862766.56,1520050.0,8712.87,13214.1
2017-10-14,457567.2,1405193.54,1862760.74,1520050.0,8712.58,13214.1
2017-10-15,457567.2,1405248.54,1862815.74,1543550.0,8731.3,13238.74
2017-10-16,457567.2,1393528.27,1851095.47,1514690.0,8792.03,13667.74
2017-10-17,457567.2,1383940.88,1841508.08,1319190.0,8941.21,13859.77
2017-10-18,457567.2,1425371.65,1882938.85,1440675.0,9005.1,13942.92
2017-10-19,457567.2,1378620.58,1836187.78,1557370.0,9241.56,14266.69
2017-10-20,457567.2,1425717.12,1883284.32,1604460.0,9241.89,14266.69
2017-10-21,457567.2,1425717.49,1883284.69,1604460.0,9241.91,14266.69
2017-10-22,457567.2,1425722.94,1883290.14,1604460.0,9242.18,14266.7
2017-10-23,457567.2,1442273.18,1899840.38,1621510.0,9301.25,14466.7
2017-10-24,457567.2,1450276.82,1907844.02,1629510.0,9301.43,14466.7
2017-10-25,457567.2,1487226.09,1944793.29,1666460.0,9301.39,14466.7
2017-10-26,457567.2,1478948.82,1936516.02,1658190.0,9301.03,14466.69
2017-10-27,457567.2,1457186.09,1914753.29,1636420.0,9301.39,14466.7
2017-10-28,457567.2,1457185.73,1914752.93,1636420.0,9301.37,14466.7
2017-10-29,457567.2,1457186.82,1914754.02,1636420.0,9301.43,14466.7
2017-10-30,457567.2,1452241.55,1909808.75,1679070.0,9338.67,14516.97
2017-10-31,457567.2,1471968.82,1929536.02,1698790.0,9339.03,14516.98
2017-11-01,457567.2,1440284.09,1897851.29,1667110.0,9338.79,14516.97
2017-11-02,457567.2,1432263.18,1889830.38,1659080.0,9339.25,14516.98
2017-11-03,457567.2,1420968.56,1878535.76,1632570.0,9354.85,14578.98
2017-11-04,457567.2,1420968.56,1878535.76,1632570.0,9354.85,14578.98
2017-11-05,457567.2,1420968.56,1878535.76,1632570.0,9354.85,14578.98
2017-11-06,457567.2,1380395.74,1837962.94,1613660.0,9362.12,14600.98
2017-11-07,457567.2,1414680.83,1872248.03,1647940.0,9362.37,14600.98
2017-11-08,457567.2,1414920.29,1872487.49,1746310.0,9401.39,14700.97
2017-11-09,457567.2,1453794.11,1911361.31,1785170.0,9402.08,14700.97
2017-11-10,457567.2,1455065.02,1912632.22,1786430.0,9402.62,14700.98
2017-11-11,457567.2,1455058.84,1912626.04,1786430.0,9402.31,14700.98
2017-11-12,457567.2,1455058.84,1912626.04,1786430.0,9402.31,14700.98
2017-11-13,457567.2,1444576.28,1902143.48,1731130.0,9438.25,14747.98
2017-11-14,457567.2,1417883.46,1875450.66,1880570.0,9506.68,14926.8
2017-11-15,457567.2,1406324.73,1863891.93,1869000.0,9507.24,14926.81
2017-11-16,457567.2,1433344.55,1890911.75,1896010.0,9507.72,14926.81
2017-11-17,457567.2,1416883.14,1874450.34,1743220.0,9585.76,15067.81
2017-11-18,457567.2,1416878.41,1874445.61,1743220.0,9585.53,15067.81
2017-11-19,457567.2,1416878.78,1874445.98,1743220.0,9585.55,15067.81
2017-11-20,457567.2,1401523.54,1859090.74,1581970.0,9645.36,15217.81
2017-11-21,457567.2,1466572.09,1924139.29,1647020.0,9645.29,15217.81
2017-11-22,457567.2,1489406.31,1946973.51,1693450.0,9652.65,15241.81
2017-11-23,457567.2,1454135.59,1911702.79,1658180.0,9652.61,15241.81
2017-11-24,457567.2,1474537.59,1932104.79,1678590.0,9652.22,15241.81
2017-11-25,457567.2,1474534.68,1932101.88,1678590.0,9652.07,15241.81
2017-11-26,457567.2,1474210.6,1931777.8,1601090.0,9706.15,15311.81
2017-11-27,457567.2,1434472.01,1892039.21,1466700.0,9748.26,15451.8
2017-11-28,457567.2,1448600.26,1906167.46,1553338.26,9779.65,15451.8
2017-11-29,457567.2,1456202.69,1913769.89,1560978.03,9780.87,15451.81
2017-11-30,457567.2,1393740.26,1851307.46,1521621.83,9788.34,15474.81
2017-12-01,457567.2,1382998.55,1840565.75,1510892.0,9788.73,15474.81
2017-12-02,457567.2,1383000.54,1840567.74,1510897.95,9788.86,15474.81
2017-12-03,457567.2,1383000.82,1840568.02,1510898.8,9788.88,15474.81
2017-12-04,457567.2,1405002.61,1862569.81,1678025.86,9916.72,15520.82
2017-12-05,457567.2,1396973.04,1854540.24,1669942.52,9916.14,15520.82
2017-12-06,457567.2,1332266.89,1789834.09,1547557.61,10015.66,15753.81
2017-12-07,457567.2,1315560.93,1773128.13,1568846.04,10028.99,15792.81
2017-12-08,457567.2,1367670.63,1825237.83,1620868.6,10028.06,15792.81
2017-12-09,457567.2,1367670.16,1825237.36,1620862.57,10028.0,15792.8
2017-12-10,457567.2,1367670.16,1825237.36,1620862.57,10028.0,15792.8
2017-12-11,457567.2,1386112.43,1843679.63,1639327.09,10028.24,15792.81
2017-12-12,457567.2,1368393.27,1825960.47,1621620.91,10028.38,15792.81
2017-12-13,457567.2,1403236.58,1860803.78,1503000.0,10190.0,15792.81
2017-12-14,457567.2,1422759.26,1880326.46,1522520.0,10190.53,15792.81
2017-12-15,457567.2,1367326.09,1824893.29,1467080.0,10191.87,15792.81
2017-12-16,457567.2,1367322.84,1824890.04,1467080.0,10191.23,15792.81
2017-12-17,457567.2,1367322.84,1824890.04,1467080.0,10191.23,15792.81
2017-12-18,457567.2,1353176.15,1810743.35,1418570.0,10200.69,15827.82
2017-12-19,457567.2,1348816.8,1806384.0,1250400.0,10226.91,15992.82
2017-12-20,457567.2,1326891.59,1784458.79,1121650.0,10363.21,16182.83
2017-12-21,457567.2,1345836.89,1803404.09,1140600.0,10362.29,16182.82
2017-12-22,457567.2,1361271.41,1818838.61,1156040.0,10361.21,16182.82
2017-12-23,457567.2,1361272.64,1818839.84,1156040.0,10361.45,16182.82
2017-12-24,457567.2,1361272.64,1818839.84,1156040.0,10361.45,16182.82
2017-12-25,457567.2,1361274.66,1818841.86,1156040.0,10361.85,16182.82
2017-12-26,457567.2,1361272.87,1818840.07,1156040.0,10361.5,16182.82
2017-12-27,457567.2,1388159.29,1845726.49,1182930.0,10360.79,16182.81
2017-12-28,457567.2,1406863.31,1864430.51,1201630.0,10361.59,16182.82
2017-12-29,100567.2,1412402.31,1512969.51,1207170.0,10361.39,16182.82
2017-12-30,100567.2,1412402.31,1512969.51,1207170.0,10361.39,16182.82
2017-12-31,100567.2,1412402.31,1512969.51,1207170.0,10361.39,16182.82
2018-01-01,100567.2,1412400.18,1512967.38,1207170.0,10360.97,16182.81
2018-01-02,100567.2,1486222.64,1586789.84,1280990.0,10361.45,16182.82
2018-01-03,100567.2,1506214.32,1606781.52,1300980.0,10361.78,16182.82
2018-01-04,100567.2,1518155.44,1618722.64,1312920.0,10362.0,16182.82
2018-01-05,100567.2,1536147.12,1636714.32,1330910.0,10362.33,16182.82
2018-01-06,100567.2,1536147.12,1636714.32,1330910.0,10362.33,16182.82
2018-01-07,100567.2,1536145.78,1636712.98,1330910.0,10362.07,16182.82
2018-01-08,100567.2,1557835.78,1658402.98,1603490.0,10397.87,16434.82
2018-01-09,100567.2,1549460.09,1650027.29,1658500.0,10443.97,16599.82
2018-01-10,100567.2,1553763.33,1654330.53,1575020.0,10472.93,16688.82
2018-01-11,100567.2,1528787.45,1629354.65,1634900.0,10592.96,16778.83
2018-01-12,100567.2,1554667.34,1655234.54,1660780.0,10592.94,16778.83
2018-01-13,100567.2,1554667.34,1655234.54,1660780.0,10592.94,16778.83
2018-01-14,100567.2,1554665.77,1655232.97,1660780.0,10592.63,16778.82
2018-01-15,100567.2,1526917.68,1627484.88,1633030.0,10593.0,16778.83
2018-01-16,100567.2,1570330.57,1670897.77,1555080.0,10608.51,16900.83
2018-01-17,100567.2,1596194.08,1696761.28,1580950.0,10607.24,16900.82
2018-01-18,100567.2,1560463.74,1661030.94,1545220.0,10607.17,16900.82
2018-01-19,100567.2,1620313.74,1720880.94,1605070.0,10607.17,16900.82
2018-01-20,100567.2,1620311.78,1720878.38,1605070.0,10606.66,16900.82
2018-01-21,100567.2,1620312.62,1720879.82,1605070.0,10606.95,16900.82
2018-01-22,100567.2,1645272.62,1745839.82,1630030.0,10606.95,16900.82
2018-01-23,100567.2,1673004.75,1773571.95,1657760.0,10607.37,16900.82
2018-01-24,100567.2,1685893.75,1786460.95,1670650.0,10607.17,16900.82
2018-01-25,100567.2,1654662.63,1755229.83,1639420.0,10606.95,16900.82
2018-01-27,100567.2,1706067.72,1806634.92,1655270.0,10615.06,16936.82
2018-01-28,100567.2,1695715.72,1796282.92,1655270.0,10615.06,14348.82
2018-01-30,100567.2,1669196.28,1769763.48,1738870.0,10629.14,14458.82
2018-01-31,100567.2,1679350.44,1779917.64,1769856.0,10637.13,14479.82
2018-02-01,100567.2,1664778.31,1765345.51,1723156.0,10732.78,14819.82
2018-02-02,100567.2,1701582.95,1802150.15,1757340.0,10759.46,14880.82
2018-02-03,100567.2,1701617.72,1802184.92,1757340.0,10747.05,14866.82
2018-02-04,100567.2,1701617.72,1802184.92,1757340.0,10747.05,14866.82
2018-02-05,100567.2,1682588.05,1783155.25,1738310.0,10747.12,14866.82
2018-02-06,100567.2,1524021.93,1624589.13,1604510.0,10754.11,14891.82
