Date,Fund,Earning,Value,Market,Commission,Tax
2017-08-03,1167962.0,679042.87,1847004.87,1475758.0,2337.47,7765.35
2017-08-04,1167962.0,676101.76,1844063.76,1608925.0,2383.27,7788.91
2017-08-05,1167962.0,677051.28,1845013.28,1609873.0,2383.27,7788.91
2017-08-06,1167962.0,677008.77,1844970.77,1609832.0,2383.27,7788.91
2017-08-07,1167962.0,687095.69,1855057.69,1579669.0,2393.35,7829.21
2017-08-08,1147962.0,700305.97,1848267.97,1543525.0,2405.7,7878.62
2017-08-09,1147962.0,690915.01,1838877.01,1499518.0,2414.37,7913.28
2017-08-10,1147962.0,679284.36,1827246.36,1436755.0,2428.0,7964.48
2017-08-11,1147962.0,650897.09,1798859.09,1465766.0,2444.21,7964.48
2017-08-12,1147962.0,650728.99,1798690.99,1465603.0,2444.21,7964.48
2017-08-13,1147962.0,650743.0,1798705.0,1465610.0,2444.21,7964.48
2017-08-14,1147962.0,666008.92,1813970.92,1453138.0,2450.09,7992.62
2017-08-15,1147962.0,673531.1,1821493.1,1482384.0,2455.52,7992.62
2017-08-16,1147962.0,668843.52,1816805.52,1360382.0,2484.89,8110.08
2017-08-17,1147962.0,670492.05,1818454.05,1362030.0,2484.89,8110.08
2017-08-18,1147962.0,677434.82,1825396.82,1420747.0,2497.83,8110.08
2017-08-19,1147962.0,677224.78,1825186.78,1420541.0,2497.83,8110.08
2017-08-20,1147962.0,677224.78,1825186.78,1420541.0,2497.83,8110.08
2017-08-21,1147962.0,676790.57,1824752.57,1420110.0,2497.83,8110.08
2017-08-22,1147962.0,706119.72,1854081.72,1449439.0,2497.83,8110.08
2017-08-23,1147962.0,713184.25,1861146.25,1456502.0,2497.83,8110.08
2017-08-24,1147962.0,725524.02,1873486.02,1468843.0,2497.83,8110.08
2017-08-25,1147962.0,748415.4,1896377.4,1491728.0,2497.83,8110.08
2017-08-26,1147962.0,747491.2,1895453.2,1490809.0,2497.83,8110.08
2017-08-27,1147962.0,747502.33,1895464.33,1490813.0,2497.83,8110.08
2017-08-28,1147962.0,767066.16,1915028.16,1510382.0,2497.83,8110.08
2017-08-29,1147962.0,770035.41,1917997.41,1513353.0,2497.83,8110.08
2017-08-30,1147962.0,774713.98,1922675.98,1478034.0,2507.84,8150.16
2017-08-31,1147962.0,770414.58,1918376.58,1473729.0,2507.84,8150.16
2017-09-01,1147962.0,770867.23,1918829.23,1472178.0,2507.84,8150.16
2017-09-02,1147962.0,770776.43,1918738.43,1472094.0,2507.84,8150.16
2017-09-03,1147962.0,770731.03,1918693.03,1472047.0,2507.84,8150.16
2017-09-04,1147962.0,769938.14,1917900.14,1471249.0,2507.84,8150.16
2017-09-05,1147962.0,782199.12,1930161.12,1466757.0,2512.84,8166.94
2017-09-06,1147962.0,776481.04,1924443.04,1461036.0,2512.84,8166.94
2017-09-07,1147962.0,765612.6,1913574.6,1450174.0,2512.84,8166.94
2017-09-08,1147962.0,766057.5,1914019.5,1450615.0,2512.84,8166.94
2017-09-09,1147962.0,766852.0,1914814.0,1451406.0,2512.84,8166.94
2017-09-10,1147962.0,766817.95,1914779.95,1451374.0,2512.84,8166.94
2017-09-11,1147962.0,754719.95,1902681.95,1422635.0,2529.16,8206.99
2017-09-12,1147962.0,769355.83,1917317.83,1437281.0,2529.16,8206.99
2017-09-13,1147962.0,776190.41,1924152.41,1444115.0,2529.16,8206.99
2017-09-14,1147962.0,771864.53,1919826.53,1439788.0,2529.16,8206.99
2017-09-15,1147962.0,764309.08,1912271.08,1247933.0,2587.76,8415.52
2017-09-16,1147962.0,764444.98,1912406.98,1248074.0,2587.76,8415.52
2017-09-17,1147962.0,764444.98,1912406.98,1248074.0,2587.76,8415.52
2017-09-18,1147962.0,763499.12,1911461.12,1210788.0,2596.86,8451.9
2017-09-19,1147962.0,761135.85,1909097.85,1184658.0,2602.81,8475.7
2017-09-20,1147962.0,767845.63,1915807.63,1116578.0,2621.53,8550.6
2017-09-21,1127962.0,780400.38,1908362.38,1129126.0,2621.53,8550.6
2017-09-22,1127962.0,785578.12,1913540.12,1134302.0,2621.53,8550.6
2017-09-23,1127962.0,785555.49,1913517.49,1134284.0,2621.53,8550.6
2017-09-24,1127962.0,785544.17,1913506.17,1134269.0,2621.53,8550.6
2017-09-25,1127962.0,770690.39,1898652.39,1504625.0,2717.81,8550.6
2017-09-26,1127962.0,761076.95,1889038.95,1495016.0,2717.81,8550.6
2017-09-27,1127962.0,764135.27,1892097.27,1526112.0,2723.7,8578.64
2017-09-28,1127962.0,761947.52,1889909.52,1580502.0,2737.85,8578.64
2017-09-29,1127962.0,766788.6,1894750.6,1585351.0,2737.85,8578.64
2017-09-30,1127962.0,767040.63,1895002.63,1585603.0,2737.85,8578.64
2017-10-01,1127962.0,766684.83,1894646.83,1585246.0,2737.85,8578.64
2017-10-02,1127962.0,766847.9,1894809.9,1585402.0,2737.85,8578.64
2017-10-03,1127962.0,769072.08,1897034.08,1587631.0,2737.85,8578.64
2017-10-04,1127962.0,771514.96,1899476.96,1590075.0,2737.85,8578.64
2017-10-05,1127962.0,771484.22,1899446.22,1590038.0,2737.85,8578.64
2017-10-06,1127962.0,773035.12,1900997.12,1591591.0,2737.85,8578.64
2017-10-07,1127962.0,773252.75,1901214.75,1591810.0,2737.85,8578.64
2017-10-08,1127962.0,773252.75,1901214.75,1591810.0,2737.85,8578.64
2017-10-09,1127962.0,785674.39,1913636.39,1604237.0,2737.85,8578.64
2017-10-10,1107962.0,797618.43,1905580.43,1616175.0,2737.85,8578.64
2017-10-11,1107962.0,794641.48,1902603.48,1613204.0,2737.85,8578.64
2017-10-12,1107962.0,796513.79,1904475.79,1615076.0,2737.85,8578.64
2017-10-13,1107962.0,790286.67,1898248.67,1577272.0,2744.28,8610.72
2017-10-14,1107962.0,790112.3,1898074.3,1577094.0,2744.28,8610.72
2017-10-15,1107962.0,790275.05,1898237.05,1577258.0,2744.28,8610.72
2017-10-16,1107962.0,794403.42,1902365.42,1581383.0,2744.28,8610.72
2017-10-17,1107962.0,796710.67,1904672.67,1583694.0,2744.28,8610.72
2017-10-18,1107962.0,813463.81,1921425.81,1613022.0,2749.28,8610.72
2017-10-19,1107962.0,810222.58,1918184.58,1702641.0,2772.5,8610.72
2017-10-20,1107962.0,816907.22,1924869.22,1709322.0,2772.5,8610.72
2017-10-21,1107962.0,816871.67,1924833.67,1709288.0,2772.5,8610.72
2017-10-22,1107962.0,816895.37,1924857.37,1709308.0,2772.5,8610.72
2017-10-23,1107962.0,819479.84,1927441.84,1711891.0,2772.5,8610.72
2017-10-24,1107962.0,831893.43,1939855.43,1724308.0,2772.5,8610.72
2017-10-25,1107962.0,833922.42,1941884.42,1726342.0,2772.5,8610.72
2017-10-26,1107962.0,830128.17,1938090.17,1722544.0,2772.5,8610.72
2017-10-27,1107962.0,842262.52,1950224.52,1734682.0,2772.5,8610.72
2017-10-28,1107962.0,842180.13,1950142.13,1734599.0,2772.5,8610.72
2017-10-29,1107962.0,842168.36,1950130.36,1734584.0,2772.5,8610.72
2017-10-30,1107962.0,853205.66,1961167.66,1806672.0,2787.75,8610.72
2017-10-31,1107962.0,857850.92,1965812.92,1811322.0,2787.75,8610.72
2017-11-01,1107962.0,855697.17,1963659.17,1809171.0,2787.75,8610.72
2017-11-02,1107962.0,876500.95,1984462.95,1766650.0,2803.61,8674.12
2017-11-03,1107962.0,878496.33,1986458.33,1768639.0,2803.61,8674.12
2017-11-04,1107962.0,878496.33,1986458.33,1768639.0,2803.61,8674.12
2017-11-05,1107962.0,878496.33,1986458.33,1768639.0,2803.61,8674.12
2017-11-06,1107962.0,870629.41,1978591.41,1790794.0,2811.11,8674.12
2017-11-07,1107962.0,893195.69,2001157.69,1813354.0,2811.11,8674.12
2017-11-08,1107962.0,898804.3,2006766.3,1712810.0,2827.51,8765.12
2017-11-09,1107962.0,913060.2,2021022.2,1727065.0,2827.51,8765.12
2017-11-10,1107962.0,914074.83,2022036.83,1728080.0,2827.51,8765.12
2017-11-11,1107962.0,914084.01,2022046.01,1728089.0,2827.51,8765.12
2017-11-12,1107962.0,914084.01,2022046.01,1728089.0,2827.51,8765.12
2017-11-13,1107962.0,932640.31,2040602.31,1780697.0,2836.7,8765.12
2017-11-14,1107962.0,933156.79,2041118.79,1781213.0,2836.7,8765.12
2017-11-15,1107962.0,923259.01,2031221.01,1771315.0,2836.7,8765.12
2017-11-16,1107962.0,949495.9,2057457.9,1797552.0,2836.7,8765.12
2017-11-17,1107962.0,955100.34,2063062.34,1803157.0,2836.7,8765.12
2017-11-18,1107962.0,955104.81,2063066.81,1803161.0,2836.7,8765.12
2017-11-19,1107962.0,955104.81,2063066.81,1803161.0,2836.7,8765.12
2017-11-20,1107962.0,983249.94,2091211.94,1861016.0,2844.74,8765.12
2017-11-21,1107962.0,1011379.44,2119341.44,1889146.0,2844.74,8765.12
2017-11-22,1147962.0,1026894.27,2174856.27,1935151.0,2852.95,8765.12
2017-11-23,1147962.0,990571.58,2138533.58,1898828.0,2852.95,8765.12
2017-11-24,1147962.0,996790.86,2144752.86,1905047.0,2852.95,8765.12
2017-11-25,1147962.0,996795.32,2144757.32,1905052.0,2852.95,8765.12
2017-11-26,1147962.0,996795.32,2144757.32,1905052.0,2852.95,8765.12
2017-11-27,1147962.0,962577.16,2110539.16,1748789.0,2885.95,8887.33
2017-11-28,1147962.0,964671.39,2112633.39,1764723.0,2890.95,8887.33
2017-11-29,1147962.0,989490.44,2137452.44,1789542.0,2890.95,8887.33
2017-11-30,1147962.0,956244.55,2104206.55,1756296.0,2890.95,8887.33
2017-12-01,1147962.0,937492.63,2085454.63,1737544.0,2890.95,8887.33
2017-12-02,1147962.0,937497.1,2085459.1,1737549.0,2890.95,8887.33
2017-12-03,1147962.0,937497.1,2085459.1,1737549.0,2890.95,8887.33
2017-12-04,1147962.0,945258.17,2093220.17,1745310.0,2890.95,8887.33
2017-12-05,1147962.0,950430.65,2098392.65,1750482.0,2890.95,8887.33
2017-12-06,1147962.0,928571.23,2076533.23,1663108.0,2910.45,8952.93
2017-12-07,1147962.0,910652.57,2058614.57,1658359.0,2915.45,8952.93
2017-12-08,1147962.0,936027.29,2083989.29,1683734.0,2915.45,8952.93
2017-12-09,1147962.0,936027.29,2083989.29,1683734.0,2915.45,8952.93
2017-12-10,1147962.0,936027.29,2083989.29,1683734.0,2915.45,8952.93
2017-12-11,1147962.0,958591.43,2106553.43,1706298.0,2915.45,8952.93
2017-12-12,1147962.0,934609.79,2082571.79,1682316.0,2915.45,8952.93
2017-12-13,1147962.0,946779.47,2094741.47,1694486.0,2915.45,8952.93
2017-12-14,1147962.0,938789.57,2086751.57,1686496.0,2915.45,8952.93
2017-12-15,1147962.0,919137.97,2067099.97,1669015.0,2915.45,8952.93
2017-12-16,1147962.0,919150.81,2067112.81,1669027.0,2915.45,8952.93
2017-12-17,1147962.0,919090.89,2067052.89,1668967.0,2915.45,8952.93
2017-12-18,1147962.0,929021.13,2076983.13,1684478.0,2915.45,8952.93
2017-12-19,1097962.0,961953.93,2059915.93,1717410.0,2915.45,8952.93
2017-12-20,1097962.0,962784.17,2060746.17,1718241.0,2915.45,8952.93
2017-12-21,1097962.0,984900.41,2082862.41,1735903.0,2916.79,8957.39
2017-12-22,1097962.0,984533.76,2082495.76,1735536.0,2916.79,8957.39
2017-12-23,1097962.0,984529.17,2082491.17,1735532.0,2916.79,8957.39
2017-12-24,1097962.0,984529.17,2082491.17,1735532.0,2916.79,8957.39
2017-12-25,1097962.0,998642.29,2096604.29,1866397.0,2951.8,8957.39
2017-12-26,1097962.0,1007878.77,2105840.77,1875633.0,2951.8,8957.39
2017-12-27,1097962.0,984933.27,2082895.27,1852688.0,2951.8,8957.39
2017-12-28,1026462.0,1006995.81,2033457.81,1843598.0,2961.97,8974.61
2017-12-29,1321715.0,1016436.82,2338151.82,1883487.0,2970.19,8974.61
2017-12-30,1321715.0,1016413.62,2338128.62,1883463.0,2970.19,8974.61
2017-12-31,1321715.0,1016408.98,2338123.98,1883459.0,2970.19,8974.61
2018-01-01,1321715.0,1016408.98,2338123.98,1883459.0,2970.19,8974.61
2018-01-02,1321715.0,1078295.13,2400010.13,1945345.0,2970.19,8974.61
2018-01-03,1321715.0,1065225.48,2386940.48,1932275.0,2970.19,8974.61
2018-01-04,1321715.0,1090897.96,2412612.96,1957948.0,2970.19,8974.61
2018-01-05,1321715.0,1108680.83,2430395.83,2082624.0,2994.91,8974.61
2018-01-06,1321715.0,1108680.83,2430395.83,2082624.0,2994.91,8974.61
2018-01-07,1321715.0,1108694.79,2430409.79,2082638.0,2994.91,8974.61
2018-01-08,1321715.0,1144280.22,2465995.22,2118223.0,2994.91,8974.61
2018-01-09,1321715.0,1144532.86,2466247.86,2118476.0,2994.91,8974.61
2018-01-10,1321715.0,1169338.64,2491053.64,2143281.0,2994.91,8974.61
2018-01-11,1321715.0,1143320.09,2465035.09,2171114.0,3025.42,9007.42
2018-01-12,1321715.0,1157550.93,2479265.93,2162079.0,3059.7,9161.32
2018-01-13,1321715.0,1157550.93,2479265.93,2162079.0,3059.7,9161.32
2018-01-14,1321715.0,1157400.99,2479115.99,2161924.0,3059.7,9161.32
2018-01-15,1351715.0,1247779.14,2599494.14,2252305.0,3059.7,9161.32
2018-01-16,1351715.0,1266412.27,2618127.27,2270936.0,3059.7,9161.32
2018-01-17,1351715.0,1268692.4,2620407.4,2247499.0,3066.16,9187.07
2018-01-18,1351715.0,1270139.54,2621854.54,2280274.0,3074.61,9187.07
2018-01-19,1351715.0,1259096.55,2610811.55,2237752.0,3083.12,9218.59
2018-01-20,1351715.0,1259096.55,2610811.55,2237752.0,3083.12,9218.59
2018-01-21,1351715.0,1259079.44,2610794.44,2237735.0,3083.12,9218.59
2018-01-22,1351715.0,1271771.32,2623486.32,2300225.0,3113.21,9249.43
2018-01-23,1351715.0,1299727.99,2651442.99,2328182.0,3113.21,9249.43
2018-01-24,1351715.0,1269500.74,2621215.74,2297953.0,3113.21,9249.43
2018-01-25,1351715.0,1224588.92,2576303.92,2253044.0,3113.21,9249.43
2018-01-27,1651715.0,1248653.61,2900368.61,2277106.0,3113.21,9249.43
2018-01-28,1651715.0,1258592.01,2910307.01,2277106.0,3113.21,11734.03
2018-01-30,1651715.0,1233303.61,2885018.61,2251825.0,3113.21,11734.03
2018-01-31,1651715.0,1246181.13,2897896.13,2450130.0,3140.99,11938.32
2018-02-01,1651715.0,1189065.21,2840780.21,2393016.0,3140.99,11938.32
2018-02-02,1651715.0,1208455.38,2860170.38,2412403.0,3140.99,11938.32
2018-02-03,1651715.0,1209169.13,2860884.13,2413105.0,3140.99,11938.32
2018-02-04,1651715.0,1209169.13,2860884.13,2413105.0,3140.99,11938.32
2018-02-05,1651715.0,1221457.2,2873172.2,2425394.0,3140.99,11938.32
2018-02-06,1651715.0,1102547.44,2754262.44,2296748.0,3173.08,12095.67
2018-02-07,1651715.0,1013517.47,2665232.47,2282521.0,3288.27,12557.99
2018-02-08,1651715.0,985512.89,2637227.89,2379421.0,3314.67,12684.16
2018-02-09,1651715.0,850767.87,2502482.87,2244675.0,3314.67,12684.16
2018-02-10,1651715.0,848458.56,2500173.55,2242383.0,3314.67,12684.16
2018-02-11,1651715.0,850136.66,2501851.66,2486848.0,3400.78,12792.14
2018-02-12,1651715.0,887170.63,2538885.63,2523864.0,3400.78,12792.14
2018-02-14,1651715.0,1013060.55,2664775.55,2649730.0,3400.78,12792.14
2018-02-15,1651715.0,1029361.26,2681076.26,2252104.0,3512.1,13204.6
2018-02-17,1651715.0,1029361.26,2681076.26,2252104.0,3512.1,13204.6
2018-02-18,1651715.0,1029361.26,2681076.26,2252104.0,3512.1,13204.6
2018-02-20,1651715.0,1020199.49,2671914.49,2242966.0,3512.1,13204.6
2018-02-21,1651715.0,1037893.41,2689608.41,2260672.0,3512.1,13204.6
2018-02-22,1651715.0,1089065.7,2740780.7,2311816.0,3512.1,13204.6
2018-02-23,1651715.0,1122995.41,2774710.41,2345736.0,3512.1,13204.6
2018-02-24,1651715.0,1123318.1,2775033.1,2314059.0,3518.53,13237.08
2018-02-25,1651715.0,1121690.22,2773405.22,2312418.0,3518.53,13237.08
2018-02-26,1651715.0,1134520.33,2786235.33,2325283.0,3518.53,13237.08
2018-02-27,1651715.0,1076257.37,2727972.37,2267000.0,3518.53,13237.08
2018-02-28,1651715.0,1073645.45,2725360.45,2264379.0,3518.53,13237.08
2018-03-02,1651715.0,1104954.33,2756669.34,2329062.0,3577.69,13354.8
2018-03-04,1651715.0,1075814.55,2727529.55,2299940.0,3577.69,13354.8
2018-03-05,1651715.0,1036657.56,2688372.56,2260760.0,3577.69,13354.8
2018-03-06,1651715.0,1085602.2,2737317.2,2331893.0,3609.83,13458.5
2018-03-07,1651715.0,1085602.2,2737317.2,2331893.0,3609.83,13458.5
2018-03-08,1651715.0,1049198.31,2700913.31,2295514.0,3609.83,13458.5
2018-03-09,1651715.0,1084540.22,2736255.22,2204862.0,3652.09,13587.26
2018-03-11,1651715.0,1083754.12,2735469.12,2135426.0,3718.25,13798.85
2018-03-12,1651715.0,1093441.1,2745156.1,2145121.0,3718.25,13798.85
2018-03-13,1651715.0,1098756.86,2750471.86,2150446.0,3718.25,13798.85
2018-03-14,1651715.0,1099830.43,2751545.43,2151507.0,3718.25,13798.85
2018-03-15,1651715.0,1108112.6,2759827.6,2159798.0,3718.25,13798.85
2018-03-16,1651715.0,1095656.81,2747371.81,2147331.0,3718.25,13798.85
2018-03-17,1651715.0,1092450.87,2744165.87,2087727.0,3741.03,13856.78
2018-03-18,1651715.0,1092450.87,2744165.87,2087727.0,3741.03,13856.78
2018-03-20,1651715.0,1085653.78,2737368.78,2174328.0,3768.88,13889.06
2018-03-21,1651715.0,1069917.92,2721632.92,2158602.0,3768.88,13889.06
2018-03-22,1651715.0,1036977.66,2688692.66,2039815.0,3792.97,13975.78
2018-03-23,1651715.0,952187.08,2603902.08,1916617.0,3803.74,14014.49
2018-04-14,1651715.0,1059322.34,2711037.34,2081791.0,4235.31,15062.97
2018-04-15,1651715.0,1059322.34,2711037.34,2081791.0,4235.31,15062.97
2018-04-16,1651715.0,1007043.78,2658758.78,2029505.0,4235.31,15062.97
2018-04-18,1651715.0,783338.83,2435053.83,1957870.0,4393.28,15363.04
2018-04-19,1651715.0,818754.2,2470469.2,1962033.0,4429.24,15488.6
