Date,Close
2015-07-08,5.0
2015-07-09,6.91
2015-07-10,6.94
2015-07-13,8.08
2015-07-14,7.92
2015-07-15,7.54
2015-07-16,7.54
2015-07-17,7.53
2015-07-20,7.59
2015-07-21,7.52
2015-07-22,7.2
2015-07-23,7.55
2015-07-24,7.59
2015-07-27,6.84
2015-07-28,6.92
2015-07-29,6.87
2015-07-30,6.82
2015-07-31,6.65
2015-08-03,6.16
2015-08-04,6.25
2015-08-05,6.4
2015-08-06,6.37
2015-08-07,6.45
2015-08-10,7.15
2015-08-11,6.99
2015-08-12,6.79
2015-08-13,6.73
2015-08-14,7.0
2015-08-17,6.97
2015-08-18,6.85
2015-08-19,6.96
2015-08-20,6.5
2015-08-21,6.31
2015-08-24,5.97
2015-08-25,6.07
2015-08-26,5.9
2015-08-27,6.22
2015-08-28,6.13
2015-08-31,5.8
2015-09-01,5.76
2015-09-02,5.82
2015-09-04,5.84
2015-09-07,5.84
2015-09-08,5.97
2015-09-09,6.13
2015-09-10,5.87
2015-09-11,5.82
2015-09-14,5.83
2015-09-15,5.74
2015-09-16,5.88
2015-09-17,5.98
2015-09-18,6.1
2015-09-21,5.96
2015-09-22,5.9
2015-09-23,5.85
2015-09-24,5.74
2015-09-25,5.81
2015-09-29,5.8
2015-09-30,5.8
2015-10-02,5.89
2015-10-05,5.89
2015-10-06,5.89
2015-10-07,6.0
2015-10-08,5.9
2015-10-09,5.97
2015-10-12,5.99
2015-10-13,6.16
2015-10-14,6.02
2015-10-15,6.15
2015-10-16,6.14
2015-10-19,6.06
2015-10-20,6.02
2015-10-22,6.03
2015-10-23,6.04
2015-10-26,6.01
2015-10-27,5.97
2015-10-28,5.88
2015-10-29,6.17
2015-10-30,6.12
2015-11-02,5.95
2015-11-03,6.15
2015-11-04,6.19
2015-11-05,6.22
2015-11-06,6.09
2015-11-09,6.1
2015-11-10,6.1
2015-11-11,6.02
2015-11-12,6.02
2015-11-13,6.04
2015-11-16,5.96
2015-11-17,6.02
2015-11-18,6.0
2015-11-19,6.04
2015-11-20,6.04
2015-11-23,6.09
2015-11-24,6.04
2015-11-25,6.1
2015-11-26,6.09
2015-11-27,5.95
2015-11-30,5.97
2015-12-01,5.9
2015-12-02,6.0
2015-12-03,5.9
2015-12-04,5.8
2015-12-07,5.81
2015-12-08,5.66
2015-12-09,5.45
2015-12-10,5.59
2015-12-11,5.31
2015-12-14,5.16
2015-12-15,5.3
2015-12-16,5.33
2015-12-17,5.4
2015-12-18,5.98
2015-12-21,5.86
2015-12-22,5.88
2015-12-23,5.89
2015-12-24,5.85
2015-12-28,5.85
2015-12-29,5.8
2015-12-30,5.99
2015-12-31,5.99
2016-01-04,5.89
2016-01-05,5.85
2016-01-06,5.78
2016-01-07,5.65
2016-01-08,5.9
2016-01-11,5.52
2016-01-12,5.34
2016-01-13,5.34
2016-01-14,5.32
2016-01-15,5.28
2016-01-18,5.49
2016-01-19,5.6
2016-01-20,5.42
2016-01-21,5.34
2016-01-22,5.36
2016-01-25,5.38
2016-01-26,5.35
2016-01-27,5.41
2016-01-28,5.43
2016-01-29,5.55
2016-02-01,5.47
2016-02-02,5.6
2016-02-03,5.58
2016-02-04,5.58
2016-02-05,5.57
2016-02-11,5.31
2016-02-12,5.15
2016-02-15,5.45
2016-02-16,5.56
2016-02-17,5.55
2016-02-18,5.57
2016-02-19,5.45
2016-02-22,5.57
2016-02-23,5.73
2016-02-24,5.6
2016-02-25,5.55
2016-02-26,5.48
2016-02-29,5.59
2016-03-01,5.54
2016-03-02,5.5
2016-03-03,5.59
2016-03-04,5.59
2016-03-07,5.63
2016-03-08,5.63
2016-03-09,5.6
2016-03-10,5.61
2016-03-11,5.51
2016-03-14,5.59
2016-03-15,5.6
2016-03-16,5.46
2016-03-17,5.47
2016-03-18,5.32
2016-03-21,5.58
2016-03-22,5.55
2016-03-23,5.59
2016-03-24,5.55
2016-03-29,5.65
2016-03-30,6.05
2016-03-31,6.01
2016-04-01,5.93
2016-04-05,5.87
2016-04-06,5.86
2016-04-07,5.87
2016-04-08,5.91
2016-04-11,6.09
2016-04-12,6.05
2016-04-13,6.05
2016-04-14,6.07
2016-04-15,6.05
2016-04-18,5.94
2016-04-19,5.97
2016-04-20,5.78
2016-04-21,5.76
2016-04-22,5.83
2016-04-25,5.9
2016-04-26,5.91
2016-04-27,5.87
2016-04-28,5.82
2016-04-29,5.83
2016-05-03,5.71
2016-05-04,5.77
2016-05-05,5.75
2016-05-06,5.74
2016-05-09,5.66
2016-05-10,5.67
2016-05-11,5.6
2016-05-12,5.59
2016-05-13,5.63
2016-05-16,5.6
2016-05-17,5.57
2016-05-18,5.58
2016-05-19,5.48
2016-05-20,5.52
2016-05-23,5.42
2016-05-24,5.44
2016-05-25,5.46
2016-05-26,5.42
2016-05-27,5.46
2016-05-30,5.43
2016-05-31,5.5
2016-06-01,5.48
2016-06-02,5.39
2016-06-03,5.43
2016-06-06,5.49
2016-06-07,5.61
2016-06-08,5.65
2016-06-10,5.51
2016-06-13,5.45
2016-06-14,5.33
2016-06-15,5.42
2016-06-16,5.37
2016-06-17,5.45
2016-06-20,5.44
2016-06-21,5.5
2016-06-22,5.5
2016-06-23,5.44
2016-06-24,5.35
2016-06-27,5.41
2016-06-28,5.37
2016-06-29,5.43
2016-06-30,5.53
2016-07-04,5.4
2016-07-05,5.36
2016-07-06,5.39
2016-07-07,5.42
2016-07-08,5.35
2016-07-11,5.36
2016-07-12,5.38
2016-07-13,5.4
2016-07-14,5.38
2016-07-15,5.38
2016-07-18,5.38
2016-07-19,5.36
2016-07-20,5.35
2016-07-21,5.41
2016-07-22,5.53
2016-07-25,5.55
2016-07-26,5.54
2016-07-27,5.54
2016-07-28,5.54
2016-07-29,5.43
2016-08-01,5.44
2016-08-03,5.32
2016-08-04,5.3
2016-08-05,5.31
2016-08-08,5.33
2016-08-09,5.38
2016-08-10,5.34
2016-08-11,5.35
2016-08-12,5.4
2016-08-15,5.38
2016-08-16,5.39
2016-08-17,5.38
2016-08-18,5.39
2016-08-19,5.45
2016-08-22,5.46
2016-08-23,5.44
2016-08-24,5.42
2016-08-25,5.42
2016-08-26,5.54
2016-08-29,5.7
2016-08-30,5.67
2016-08-31,5.76
2016-09-01,6.06
2016-09-02,6.44
2016-09-05,7.08
2016-09-06,6.88
2016-09-07,6.6
2016-09-08,6.58
2016-09-09,6.67
2016-09-12,6.54
2016-09-13,6.48
2016-09-14,6.32
2016-09-15,6.67
2016-09-19,6.75
2016-09-20,6.69
2016-09-21,6.73
2016-09-22,6.76
2016-09-23,6.63
2016-09-26,6.51
2016-09-27,6.56
2016-09-28,6.59
2016-09-29,6.75
2016-09-30,6.71
2016-10-03,6.79
2016-10-04,6.74
2016-10-05,6.76
2016-10-06,6.79
2016-10-07,6.77
2016-10-11,6.68
2016-10-12,6.57
2016-10-13,6.42
2016-10-14,6.59
2016-10-17,6.42
2016-10-18,6.54
2016-10-19,6.5
2016-10-20,6.77
2016-10-24,6.91
2016-10-25,6.92
2016-10-26,7.03
2016-10-27,6.92
2016-10-28,6.87
2016-10-31,6.68
2016-11-01,6.93
2016-11-02,6.92
2016-11-03,6.84
2016-11-04,6.8
2016-11-07,6.9
2016-11-08,6.98
2016-11-09,6.85
2016-11-10,7.07
2016-11-11,6.99
2016-11-14,6.97
2016-11-15,6.95
2016-11-16,6.95
2016-11-17,6.89
2016-11-18,6.91
2016-11-21,6.75
2016-11-22,6.79
2016-11-23,6.72
2016-11-24,6.7
2016-11-25,6.77
2016-11-28,7.0
2016-11-29,7.42
2016-11-30,7.47
2016-12-01,7.35
2016-12-02,7.55
2016-12-05,7.48
2016-12-06,7.37
2016-12-07,7.34
2016-12-08,7.28
2016-12-09,7.1
2016-12-12,6.86
2016-12-13,6.9
2016-12-14,6.9
2016-12-15,6.72
2016-12-16,6.59
2016-12-19,6.44
2016-12-20,6.4
2016-12-21,6.49
2016-12-22,6.22
2016-12-23,6.29
2016-12-28,6.42
2016-12-29,6.31
2016-12-30,6.41
2017-01-03,6.35
2017-01-04,6.31
2017-01-05,6.35
2017-01-06,6.36
2017-01-09,6.23
2017-01-10,6.26
2017-01-11,6.6
2017-01-12,6.63
2017-01-13,6.54
2017-01-16,6.55
2017-01-17,6.62
2017-01-18,6.7
2017-01-19,6.62
2017-01-20,6.56
2017-01-23,6.52
2017-01-24,6.51
2017-01-25,6.42
2017-01-26,6.49
2017-01-27,6.5
2017-02-01,6.44
2017-02-02,6.38
2017-02-03,6.42
2017-02-06,6.53
2017-02-07,6.61
2017-02-08,6.73
2017-02-09,6.86
2017-02-10,6.79
2017-02-13,6.8
2017-02-14,6.75
2017-02-15,6.85
2017-02-16,6.83
2017-02-17,6.65
2017-02-20,6.7
2017-02-21,6.65
2017-02-22,6.7
2017-02-23,6.94
2017-02-24,6.91
2017-02-27,6.82
2017-02-28,6.9
2017-03-01,6.85
2017-03-02,6.85
2017-03-03,6.8
2017-03-06,6.86
2017-03-07,6.84
2017-03-08,6.77
2017-03-09,6.73
2017-03-10,6.66
2017-03-13,6.83
2017-03-14,6.84
2017-03-15,6.94
2017-03-16,7.15
2017-03-17,7.24
2017-03-20,7.34
2017-03-21,7.38
2017-03-22,7.25
2017-03-23,7.4
2017-03-24,7.52
2017-03-27,7.22
2017-03-28,7.24
2017-03-29,7.18
2017-03-30,6.91
2017-03-31,7.05
2017-04-03,7.03
2017-04-05,7.13
2017-04-06,7.11
2017-04-07,7.07
2017-04-10,7.01
2017-04-11,6.95
