Date,Close
2014-07-23,11.0
2014-07-24,11.02
2014-07-25,11.18
2014-07-28,10.8
2014-07-29,10.68
2014-07-30,10.68
2014-07-31,10.58
2014-08-01,10.68
2014-08-04,11.08
2014-08-05,11.02
2014-08-06,11.18
2014-08-07,10.96
2014-08-08,10.86
2014-08-11,11.04
2014-08-12,11.0
2014-08-13,11.2
2014-08-14,11.0
2014-08-15,11.38
2014-08-18,11.5
2014-08-19,11.5
2014-08-20,12.08
2014-08-21,11.84
2014-08-22,12.0
2014-08-25,12.54
2014-08-26,13.0
2014-08-27,12.84
2014-08-28,12.8
2014-08-29,12.98
2014-09-01,12.82
2014-09-02,13.2
2014-09-03,13.12
2014-09-04,13.22
2014-09-05,13.28
2014-09-08,13.3
2014-09-10,13.18
2014-09-11,13.24
2014-09-12,13.5
2014-09-15,13.16
2014-09-16,13.1
2014-09-17,13.44
2014-09-18,13.3
2014-09-19,13.7
2014-09-22,14.06
2014-09-23,14.28
2014-09-24,14.3
2014-09-25,14.28
2014-09-26,14.1
2014-09-29,14.12
2014-09-30,14.54
2014-10-03,14.4
2014-10-06,14.72
2014-10-07,15.6
2014-10-08,17.0
2014-10-09,17.4
2014-10-10,17.92
2014-10-13,16.32
2014-10-14,15.68
2014-10-15,16.6
2014-10-16,16.54
2014-10-17,16.88
2014-10-20,16.88
2014-10-21,16.98
2014-10-22,17.02
2014-10-23,16.96
2014-10-24,16.96
2014-10-27,17.0
2014-10-28,17.08
2014-10-29,17.06
2014-10-30,17.12
2014-10-31,17.06
2014-11-03,17.1
2014-11-04,17.0
2014-11-05,17.12
2014-11-06,17.26
2014-11-07,17.52
2014-11-10,17.38
2014-11-11,17.56
2014-11-12,18.14
2014-11-13,18.3
2014-11-14,18.36
2014-11-17,18.2
2014-11-18,18.08
2014-11-19,18.02
2014-11-20,18.06
2014-11-21,17.86
2014-11-24,17.76
2014-11-25,17.44
2014-11-26,17.42
2014-11-27,17.2
2014-11-28,16.4
2014-12-01,15.9
2014-12-02,16.82
2014-12-03,16.08
2014-12-04,16.26
2014-12-05,16.06
2014-12-08,15.5
2014-12-09,14.76
2014-12-10,15.34
2014-12-11,15.4
2014-12-12,15.3
2014-12-15,15.3
2014-12-16,15.2
2014-12-17,15.06
2014-12-18,14.94
2014-12-19,15.78
2014-12-22,15.34
2014-12-23,14.66
2014-12-24,14.52
2014-12-29,13.8
2014-12-30,14.0
2014-12-31,15.0
2015-01-02,14.52
2015-01-05,13.92
2015-01-06,14.0
2015-01-07,13.74
2015-01-08,13.46
2015-01-09,13.9
2015-01-12,13.6
2015-01-13,14.0
2015-01-14,13.6
2015-01-15,13.48
2015-01-16,13.44
2015-01-19,13.72
2015-01-20,13.2
2015-01-21,13.12
2015-01-22,12.58
2015-01-23,12.9
2015-01-26,12.92
2015-01-27,12.9
2015-01-28,12.76
2015-01-29,12.84
2015-01-30,12.92
2015-02-02,12.88
2015-02-03,12.94
2015-02-04,12.76
2015-02-05,12.52
2015-02-06,12.1
2015-02-09,12.3
2015-02-10,12.06
2015-02-11,11.6
2015-02-12,11.6
2015-02-13,11.58
2015-02-16,11.72
2015-02-17,11.78
2015-02-18,11.44
2015-02-23,11.4
2015-02-24,11.48
2015-02-25,11.84
2015-02-26,12.14
2015-02-27,12.76
2015-03-02,13.2
2015-03-03,13.26
2015-03-04,12.8
2015-03-05,12.32
2015-03-06,11.88
2015-03-09,11.7
2015-03-10,12.6
2015-03-11,13.58
2015-03-12,13.3
2015-03-13,14.1
2015-03-16,14.3
2015-03-17,14.38
2015-03-18,14.36
2015-03-19,14.2
2015-03-20,14.32
2015-03-23,14.12
2015-03-24,14.26
2015-03-25,14.16
2015-03-26,14.1
2015-03-27,14.1
2015-03-30,14.14
2015-03-31,14.74
2015-04-01,15.8
2015-04-02,15.9
2015-04-08,16.18
2015-04-09,16.18
2015-04-10,16.92
2015-04-13,17.76
2015-04-14,17.1
2015-04-15,16.72
2015-04-16,16.32
2015-04-17,16.96
2015-04-20,16.78
2015-04-21,16.58
2015-04-22,16.84
2015-04-23,16.84
2015-04-24,16.38
2015-04-27,16.38
2015-04-28,16.26
