Date,Close
2014-11-04,0.72
2014-11-05,0.73
2014-11-06,0.71
2014-11-07,0.72
2014-11-10,0.71
2014-11-11,0.7
2014-11-12,0.71
2014-11-13,0.7
2014-11-14,0.71
2014-11-17,0.71
2014-11-18,0.7
2014-11-19,0.7
2014-11-20,0.71
2014-11-21,0.7
2014-11-24,0.7
2014-11-25,0.72
2014-11-26,0.71
2014-11-27,0.7
2014-11-28,0.7
2014-12-01,0.7
2014-12-02,0.69
2014-12-03,0.68
2014-12-04,0.69
2014-12-05,0.68
2014-12-08,0.68
2014-12-09,0.68
2014-12-10,0.67
2014-12-11,0.66
2014-12-12,0.65
2014-12-15,0.66
2014-12-16,0.68
2014-12-17,0.68
2014-12-18,0.68
2014-12-19,0.68
2014-12-22,0.67
2014-12-23,0.68
2014-12-24,0.68
2014-12-29,0.68
2014-12-30,0.68
2014-12-31,0.68
2015-01-02,0.69
2015-01-05,0.69
2015-01-06,0.69
2015-01-07,0.7
2015-01-08,0.69
2015-01-09,0.69
2015-01-12,0.69
2015-01-13,0.7
2015-01-14,0.71
2015-01-15,0.71
2015-01-16,0.71
2015-01-19,0.69
2015-01-20,0.7
2015-01-21,0.7
2015-01-22,0.69
2015-01-23,0.7
2015-01-26,0.7
2015-01-27,0.71
2015-01-28,0.7
2015-01-29,0.7
2015-01-30,0.7
2015-02-02,0.7
2015-02-03,0.69
2015-02-04,0.69
2015-02-05,0.68
2015-02-06,0.67
2015-02-09,0.68
2015-02-10,0.68
2015-02-11,0.68
2015-02-12,0.69
2015-02-13,0.68
2015-02-16,0.67
2015-02-17,0.69
2015-02-18,0.68
2015-02-23,0.69
2015-02-24,0.69
2015-02-25,0.75
2015-02-26,0.74
2015-02-27,0.73
2015-03-02,0.73
2015-03-03,0.76
2015-03-04,0.74
2015-03-05,0.73
2015-03-06,0.73
2015-03-09,0.73
2015-03-10,0.74
2015-03-11,0.72
2015-03-12,0.72
2015-03-13,0.72
2015-03-16,0.73
2015-03-17,0.74
2015-03-18,0.73
2015-03-19,0.75
2015-03-20,0.76
2015-03-23,0.79
2015-03-24,0.77
2015-03-25,0.75
2015-03-26,0.74
2015-03-27,0.73
2015-03-30,0.73
2015-03-31,0.74
2015-04-01,0.73
2015-04-02,0.74
2015-04-08,0.76
2015-04-09,0.8
2015-04-10,0.79
2015-04-13,0.86
2015-04-14,0.87
2015-04-15,0.87
2015-04-16,0.85
2015-04-17,0.84
2015-04-20,0.8
2015-04-21,0.84
2015-04-22,0.83
2015-04-23,0.81
2015-04-24,0.81
2015-04-27,0.82
2015-04-28,0.82
2015-04-29,0.84
2015-04-30,0.85
2015-05-04,0.93
2015-05-05,0.9
2015-05-06,0.91
2015-05-07,0.87
2015-05-08,0.88
2015-05-11,0.91
2015-05-12,0.9
2015-05-13,0.91
2015-05-14,0.96
2015-05-15,0.92
2015-05-18,0.92
2015-05-19,0.92
2015-05-20,0.94
2015-05-21,0.91
2015-05-22,0.93
2015-05-26,1.02
2015-05-27,1.13
2015-05-28,1.1
2015-05-29,1.25
2015-06-01,1.35
2015-06-02,1.35
2015-06-03,1.39
2015-06-04,1.36
2015-06-05,1.35
2015-06-08,1.45
2015-06-09,1.43
2015-06-10,1.41
2015-06-11,1.46
2015-06-12,1.51
2015-06-15,1.48
2015-06-16,1.47
2015-06-17,1.47
2015-06-18,1.45
2015-06-19,1.4
2015-06-22,1.3
2015-06-23,1.2
2015-06-24,1.25
2015-06-25,1.25
2015-06-26,1.19
2015-06-29,1.18
2015-06-30,1.18
2015-07-02,1.15
2015-07-03,1.07
2015-07-06,0.93
2015-07-07,0.86
2015-07-08,0.78
2015-07-09,0.92
2015-07-10,0.99
2015-07-13,1.04
2015-07-14,1.03
2015-07-15,1.01
2015-07-16,1.01
2015-07-17,1.04
2015-07-20,1.09
2015-07-21,1.11
2015-07-22,1.08
2015-07-23,1.12
2015-07-24,1.09
2015-07-27,1.02
2015-07-28,1.04
2015-07-29,1.03
2015-07-30,1.03
2015-07-31,1.0
2015-08-03,0.96
2015-08-04,0.98
2015-08-05,0.98
2015-08-06,0.97
2015-08-07,0.97
2015-08-10,0.98
2015-08-11,0.97
2015-08-12,0.99
2015-08-13,1.1
2015-08-14,1.15
2015-08-17,1.2
2015-08-18,1.2
2015-08-19,1.21
2015-08-20,1.16
2015-08-21,1.12
2015-08-24,1.15
2015-08-25,1.04
2015-08-26,1.09
2015-08-27,1.17
2015-08-28,1.2
2015-08-31,1.2
2015-09-01,1.19
2015-09-02,1.16
2015-09-04,1.17
2015-09-07,1.17
2015-09-08,1.19
2015-09-09,1.19
2015-09-10,1.17
2015-09-11,1.17
2015-09-14,1.15
2015-09-15,1.13
2015-09-16,1.15
2015-09-17,1.13
2015-09-18,1.15
2015-09-21,1.13
2015-09-22,1.13
2015-09-23,1.11
2015-09-24,1.09
2015-09-25,1.1
2015-09-29,1.06
2015-09-30,1.05
2015-10-02,1.06
2015-10-05,1.04
2015-10-06,1.05
2015-10-07,1.07
2015-10-08,1.05
2015-10-09,1.05
2015-10-12,1.08
2015-10-13,1.12
2015-10-14,1.12
2015-10-15,1.13
2015-10-16,1.12
2015-10-19,1.12
