Date,Close
2015-01-16,0.84
2015-01-19,0.82
2015-01-20,0.83
2015-01-21,0.82
2015-01-22,0.86
2015-01-23,0.86
2015-01-26,0.84
2015-01-27,0.86
2015-01-28,0.85
2015-01-29,0.86
2015-01-30,0.87
2015-02-02,0.87
2015-02-03,0.87
2015-02-04,0.86
2015-02-05,0.87
2015-02-06,0.83
2015-02-09,0.84
2015-02-10,0.82
2015-02-11,0.85
2015-02-12,0.84
2015-02-13,0.89
2015-02-16,0.88
2015-02-17,0.9
2015-02-18,0.88
2015-02-23,0.9
2015-02-24,0.92
2015-02-25,0.91
2015-02-26,0.91
2015-02-27,0.9
2015-03-02,0.89
2015-03-03,0.86
2015-03-04,0.84
2015-03-05,0.87
2015-03-06,0.86
2015-03-09,0.84
2015-03-10,0.85
2015-03-11,0.84
2015-03-12,0.84
2015-03-13,0.84
2015-03-16,0.85
2015-03-17,0.82
2015-03-18,0.8
2015-03-19,0.79
2015-03-20,0.79
2015-03-23,0.75
2015-03-24,0.77
2015-03-25,0.87
2015-03-26,0.87
2015-03-27,0.86
2015-03-30,0.88
2015-03-31,0.89
2015-04-01,0.87
2015-04-02,0.95
2015-04-08,1.03
2015-04-09,0.97
2015-04-10,1.06
2015-04-13,1.19
2015-04-14,1.13
2015-04-15,1.14
2015-04-16,1.18
2015-04-17,1.11
2015-04-20,1.03
2015-04-21,1.06
2015-04-22,1.04
2015-04-23,1.03
2015-04-24,1.03
2015-04-27,1.16
2015-04-28,1.16
2015-04-29,1.16
2015-04-30,1.17
2015-05-04,1.18
2015-05-05,1.13
2015-05-06,1.1
2015-05-07,1.06
2015-05-08,1.09
2015-05-11,1.12
2015-05-12,1.12
2015-05-13,1.13
2015-05-14,1.11
2015-05-15,1.08
2015-05-18,1.04
2015-05-19,1.05
2015-05-20,1.04
2015-05-21,1.04
2015-05-22,1.05
2015-05-26,1.04
2015-05-27,1.04
2015-05-28,1.01
2015-05-29,1.05
2015-06-01,1.03
2015-06-02,1.04
2015-06-03,1.13
2015-06-04,1.11
2015-06-05,1.08
2015-06-08,1.03
2015-06-09,0.96
2015-06-10,0.92
2015-06-11,0.95
2015-06-12,0.96
2015-06-15,0.94
2015-06-16,0.97
2015-06-17,0.97
2015-06-18,0.96
2015-06-19,0.96
2015-06-22,0.97
2015-06-23,0.97
2015-06-24,0.94
2015-06-25,0.93
2015-06-26,0.89
2015-06-29,0.85
2015-06-30,0.89
2015-07-02,0.82
2015-07-03,0.79
2015-07-06,0.62
2015-07-07,0.55
2015-07-08,0.465
2015-07-09,0.65
2015-07-10,0.7
2015-07-13,0.67
2015-07-14,0.68
2015-07-15,0.66
2015-07-16,0.69
2015-07-17,0.71
2015-07-20,0.71
2015-07-21,0.72
2015-07-22,0.73
2015-07-23,0.73
2015-07-24,0.71
2015-07-27,0.62
2015-07-28,0.64
2015-07-29,0.63
2015-07-30,0.63
2015-07-31,0.65
2015-08-03,0.62
2015-08-04,0.63
2015-08-05,0.65
2015-08-06,0.66
2015-08-07,0.65
2015-08-10,0.66
2015-08-11,0.66
2015-08-12,0.65
2015-08-13,0.64
2015-08-14,0.64
2015-08-17,0.63
2015-08-18,0.61
2015-08-19,0.61
2015-08-20,0.59
2015-08-21,0.58
2015-08-24,0.51
2015-08-25,0.5
2015-08-26,0.52
2015-08-27,0.53
2015-08-28,0.53
2015-08-31,0.53
2015-09-01,0.5
2015-09-02,0.485
2015-09-04,0.465
2015-09-07,0.475
2015-09-08,0.49
2015-09-09,0.51
2015-09-10,0.49
2015-09-11,0.49
2015-09-14,0.49
2015-09-15,0.5
2015-09-16,0.53
2015-09-17,0.52
2015-09-18,0.5
2015-09-21,0.495
2015-09-22,0.51
2015-09-23,0.51
2015-09-24,0.51
2015-09-25,0.51
2015-09-29,0.495
2015-09-30,0.495
2015-10-02,0.51
2015-10-05,0.52
2015-10-06,0.51
2015-10-07,0.54
2015-10-08,0.58
2015-10-09,0.59
2015-10-12,0.56
2015-10-13,0.55
2015-10-14,0.54
2015-10-15,0.53
2015-10-16,0.495
2015-10-19,0.495
2015-10-20,0.5
2015-10-22,0.51
2015-10-23,0.51
2015-10-26,0.485
2015-10-27,0.495
2015-10-28,0.5
2015-10-29,0.5
2015-10-30,0.52
2015-11-02,0.495
2015-11-03,0.495
2015-11-04,0.485
2015-11-05,0.48
2015-11-06,0.47
2015-11-09,0.46
2015-11-10,0.435
2015-11-11,0.43
2015-11-12,0.43
2015-11-13,0.42
2015-11-16,0.415
2015-11-17,0.43
2015-11-18,0.425
2015-11-19,0.435
2015-11-20,0.42
2015-11-23,0.425
2015-11-24,0.42
2015-11-25,0.44
2015-11-26,0.43
2015-11-27,0.42
2015-11-30,0.425
2015-12-01,0.42
2015-12-02,0.415
2015-12-03,0.41
2015-12-04,0.41
2015-12-07,0.4
2015-12-08,0.39
2015-12-09,0.365
2015-12-10,0.37
2015-12-11,0.36
2015-12-14,0.345
2015-12-15,0.36
2015-12-16,0.38
2015-12-17,0.375
2015-12-18,0.375
2015-12-21,0.38
2015-12-22,0.36
2015-12-23,0.365
2015-12-24,0.36
2015-12-28,0.365
2015-12-29,0.36
2015-12-30,0.37
2015-12-31,0.37
2016-01-04,0.36
2016-01-05,0.37
2016-01-06,0.37
2016-01-07,0.355
2016-01-08,0.36
2016-01-11,0.34
2016-01-12,0.33
2016-01-13,0.34
2016-01-14,0.34
2016-01-15,0.32
2016-01-18,0.29
2016-01-19,0.295
2016-01-20,0.28
2016-01-21,0.26
2016-01-22,0.26
2016-01-25,0.265
2016-01-26,0.27
2016-01-27,0.29
2016-01-28,0.3
2016-01-29,0.3
2016-02-01,0.305
2016-02-02,0.335
2016-02-03,0.34
2016-02-04,0.325
2016-02-05,0.325
2016-02-11,0.31
2016-02-12,0.295
2016-02-15,0.305
2016-02-16,0.335
2016-02-17,0.345
2016-02-18,0.35
2016-02-19,0.355
2016-02-22,0.36
2016-02-23,0.365
2016-02-24,0.365
2016-02-25,0.35
2016-02-26,0.365
2016-02-29,0.37
2016-03-01,0.365
2016-03-02,0.37
2016-03-03,0.365
2016-03-04,0.355
2016-03-07,0.35
2016-03-08,0.34
2016-03-09,0.34
2016-03-10,0.335
2016-03-11,0.335
2016-03-14,0.34
2016-03-15,0.34
2016-03-16,0.335
2016-03-17,0.34
2016-03-18,0.345
2016-03-21,0.355
2016-03-22,0.36
2016-03-23,0.36
2016-03-24,0.355
2016-03-29,0.365
2016-03-30,0.37
2016-03-31,0.375
2016-04-01,0.37
2016-04-05,0.35
2016-04-06,0.365
2016-04-07,0.355
2016-04-08,0.335
2016-04-11,0.34
2016-04-12,0.34
2016-04-13,0.35
2016-04-14,0.34
2016-04-15,0.31
2016-04-18,0.305
2016-04-19,0.3
2016-04-20,0.295
2016-04-21,0.295
2016-04-22,0.3
2016-04-25,0.32
2016-04-26,0.315
2016-04-27,0.32
2016-04-28,0.315
2016-04-29,0.305
2016-05-03,0.3
2016-05-04,0.295
2016-05-05,0.295
2016-05-06,0.285
2016-05-09,0.3
2016-05-10,0.295
2016-05-11,0.3
2016-05-12,0.28
2016-05-13,0.27
2016-05-16,0.265
2016-05-17,0.265
2016-05-18,0.27
2016-05-19,0.265
2016-05-20,0.265
2016-05-23,0.255
2016-05-24,0.25
2016-05-25,0.248
2016-05-26,0.255
2016-05-27,0.255
2016-05-30,0.255
2016-05-31,0.243
2016-06-01,0.245
2016-06-02,0.246
2016-06-03,0.247
2016-06-06,0.239
2016-06-07,0.233
2016-06-08,0.245
2016-06-10,0.285
2016-06-13,0.265
2016-06-14,0.27
2016-06-15,0.27
2016-06-16,0.26
2016-06-17,0.275
2016-06-20,0.255
2016-06-21,0.255
2016-06-22,0.25
2016-06-23,0.247
2016-06-24,0.245
2016-06-27,0.242
2016-06-28,0.246
2016-06-29,0.236
2016-06-30,0.244
2016-07-04,0.244
2016-07-05,0.242
2016-07-06,0.245
2016-07-07,0.239
2016-07-08,0.24
2016-07-11,0.236
2016-07-12,0.24
2016-07-13,0.236
2016-07-14,0.24
2016-07-15,0.243
2016-07-18,0.241
2016-07-19,0.242
2016-07-20,0.246
2016-07-21,0.255
2016-07-22,0.25
2016-07-25,0.24
2016-07-26,0.24
2016-07-27,0.238
2016-07-28,0.235
2016-07-29,0.232
2016-08-01,0.241
2016-08-03,0.235
2016-08-04,0.239
2016-08-05,0.235
2016-08-08,0.244
2016-08-09,0.244
2016-08-10,0.235
2016-08-11,0.238
2016-08-12,0.239
2016-08-15,0.242
2016-08-16,0.24
2016-08-17,0.237
2016-08-18,0.24
2016-08-19,0.242
2016-08-22,0.239
2016-08-23,0.24
2016-08-24,0.24
2016-08-25,0.241
2016-08-26,0.24
2016-08-29,0.24
2016-08-30,0.243
2016-08-31,0.24
2016-09-01,0.239
2016-09-02,0.238
2016-09-05,0.244
2016-09-06,0.244
2016-09-07,0.3
2016-09-08,0.265
2016-09-09,0.265
2016-09-12,0.246
2016-09-13,0.265
2016-09-14,0.27
2016-09-15,0.285
2016-09-19,0.265
2016-09-20,0.26
2016-09-21,0.265
2016-09-22,0.265
2016-09-23,0.26
2016-09-26,0.255
2016-09-27,0.25
2016-09-28,0.265
2016-09-29,0.26
2016-09-30,0.26
2016-10-03,0.255
2016-10-04,0.255
2016-10-05,0.275
2016-10-06,0.265
2016-10-07,0.275
2016-10-11,0.27
2016-10-12,0.275
2016-10-13,0.27
2016-10-14,0.27
2016-10-17,0.27
2016-10-18,0.26
2016-10-19,0.265
2016-10-20,0.27
2016-10-24,0.26
2016-10-25,0.26
2016-10-26,0.26
2016-10-27,0.255
2016-10-28,0.255
2016-10-31,0.255
2016-11-01,0.26
2016-11-02,0.26
2016-11-03,0.255
2016-11-04,0.255
2016-11-07,0.25
2016-11-08,0.249
2016-11-09,0.246
2016-11-10,0.242
2016-11-11,0.244
2016-11-14,0.243
2016-11-15,0.241
2016-11-16,0.247
2016-11-17,0.245
2016-11-18,0.243
2016-11-21,0.242
2016-11-22,0.242
2016-11-23,0.24
2016-11-24,0.239
2016-11-25,0.235
2016-11-28,0.232
2016-11-29,0.231
2016-11-30,0.231
2016-12-01,0.23
2016-12-02,0.229
2016-12-05,0.23
2016-12-06,0.23
2016-12-07,0.228
2016-12-08,0.226
2016-12-09,0.227
2016-12-12,0.221
2016-12-13,0.22
2016-12-14,0.216
2016-12-15,0.23
2016-12-16,0.227
2016-12-19,0.225
2016-12-20,0.228
2016-12-21,0.222
2016-12-22,0.214
2016-12-23,0.214
2016-12-28,0.223
2016-12-29,0.215
2016-12-30,0.213
2017-01-03,0.21
2017-01-04,0.225
2017-01-05,0.22
2017-01-06,0.225
2017-01-09,0.196
2017-01-10,0.202
2017-01-11,0.207
2017-01-12,0.209
2017-01-13,0.207
2017-01-16,0.205
2017-01-17,0.2
2017-01-18,0.205
2017-01-19,0.21
2017-01-20,0.211
2017-01-23,0.201
2017-01-24,0.201
2017-01-25,0.204
2017-01-26,0.207
2017-01-27,0.207
2017-02-01,0.207
2017-02-02,0.207
2017-02-03,0.207
2017-02-06,0.209
2017-02-07,0.239
2017-02-08,0.24
2017-02-09,0.241
2017-02-10,0.242
2017-02-13,0.249
2017-02-14,0.249
2017-02-15,0.25
2017-02-16,0.249
2017-02-17,0.244
2017-02-20,0.246
2017-02-21,0.244
2017-02-22,0.239
2017-02-23,0.23
2017-02-24,0.219
2017-02-27,0.222
2017-02-28,0.219
2017-03-01,0.217
2017-03-02,0.213
2017-03-03,0.21
2017-03-06,0.2
2017-03-07,0.196
2017-03-08,0.19
2017-03-09,0.193
2017-03-10,0.201
2017-03-13,0.2
2017-03-14,0.2
2017-03-15,0.195
2017-03-16,0.199
2017-03-17,0.2
2017-03-20,0.205
2017-03-21,0.205
2017-03-22,0.204
2017-03-23,0.205
2017-03-24,0.199
2017-03-27,0.2
2017-03-28,0.2
2017-03-29,0.198
2017-03-30,0.198
2017-03-31,0.198
2017-04-03,0.196
2017-04-05,0.194
2017-04-06,0.194
2017-04-07,0.19
2017-04-10,0.188
2017-04-11,0.183
2017-04-12,0.176
2017-04-13,0.17
2017-04-18,0.164
2017-04-19,0.158
2017-04-20,0.15
2017-04-21,0.151
2017-04-24,0.15
2017-04-25,0.153
2017-04-26,0.158
2017-04-27,0.157
2017-05-02,0.161
2017-05-04,0.162
2017-05-05,0.158
2017-05-08,0.158
2017-05-09,0.175
2017-05-10,0.175
2017-05-11,0.174
2017-05-12,0.176
2017-05-15,0.169
2017-05-16,0.165
2017-05-17,0.158
2017-05-18,0.154
2017-05-19,0.16
2017-05-22,0.157
2017-05-23,0.157
2017-05-24,0.157
2017-05-25,0.153
2017-05-26,0.152
2017-05-29,0.158
2017-05-31,0.155
2017-06-01,0.158
2017-06-02,0.153
2017-06-05,0.155
2017-06-06,0.163
2017-06-07,0.161
2017-06-08,0.161
2017-06-09,0.157
2017-06-12,0.157
2017-06-13,0.157
2017-06-14,0.156
2017-06-15,0.156
2017-06-16,0.155
2017-06-19,0.152
2017-06-20,0.156
2017-06-21,0.155
2017-06-22,0.159
2017-06-23,0.158
2017-06-26,0.159
2017-06-27,0.154
2017-06-28,0.148
2017-06-29,0.143
2017-06-30,0.135
2017-07-03,0.122
2017-07-04,0.11
2017-07-05,0.11
2017-07-06,0.109
2017-07-07,0.113
2017-07-10,0.121
2017-07-11,0.123
2017-07-12,0.13
2017-07-13,0.126
2017-07-14,0.133
2017-07-17,0.121
2017-07-18,0.123
2017-07-19,0.124
2017-07-20,0.117
2017-07-21,0.118
2017-07-24,0.119
2017-07-25,0.118
2017-07-26,0.121
2017-07-27,0.118
2017-07-28,0.127
2017-07-31,0.124
2017-08-01,0.119
2017-08-02,0.12
2017-08-03,0.12
2017-08-04,0.12
2017-08-07,0.12
2017-08-08,0.122
2017-08-09,0.12
2017-08-10,0.122
2017-08-11,0.12
2017-08-14,0.12
2017-08-15,0.12
2017-08-16,0.122
2017-08-17,0.12
2017-08-18,0.122
2017-08-21,0.12
2017-08-22,0.122
2017-08-24,0.119
2017-08-25,0.12
2017-08-28,0.121
2017-08-29,0.125
2017-08-30,0.128
2017-08-31,0.128
2017-09-01,0.124
2017-09-04,0.125
2017-09-05,0.13
2017-09-06,0.136
2017-09-07,0.133
2017-09-08,0.139
2017-09-11,0.14
2017-09-12,0.142
2017-09-13,0.138
2017-09-14,0.131
2017-09-15,0.129
2017-09-18,0.122
2017-09-19,0.122
2017-09-20,0.123
2017-09-21,0.122
2017-09-22,0.123
2017-09-25,0.123
2017-09-26,0.119
2017-09-27,0.117
2017-09-28,0.119
2017-09-29,0.115
2017-10-03,0.119
2017-10-04,0.118
2017-10-06,0.115
2017-10-09,0.112
2017-10-10,0.106
2017-10-11,0.108
2017-10-12,0.109
2017-10-13,0.109
2017-10-16,0.112
2017-10-17,0.108
2017-10-18,0.112
2017-10-19,0.114
2017-10-20,0.11
2017-10-23,0.108
2017-10-24,0.108
2017-10-25,0.109
2017-10-26,0.108
2017-10-27,0.108
2017-10-30,0.112
2017-10-31,0.124
2017-11-01,0.116
2017-11-02,0.114
2017-11-03,0.115
2017-11-06,0.11
2017-11-07,0.115
2017-11-08,0.113
2017-11-09,0.111
2017-11-10,0.11
2017-11-13,0.11
2017-11-14,0.109
2017-11-15,0.11
2017-11-16,0.109
2017-11-17,0.11
