Date,Close
2015-01-14,10.6
2015-01-15,10.6
2015-01-16,10.54
2015-01-19,10.22
2015-01-20,10.5
2015-01-21,10.62
2015-01-22,10.66
2015-01-23,10.78
2015-01-26,10.88
2015-01-27,10.86
2015-01-28,11.04
2015-01-29,10.86
2015-01-30,10.88
2015-02-02,10.74
2015-02-03,10.86
2015-02-04,10.98
2015-02-05,11.12
2015-02-06,11.4
2015-02-09,11.5
2015-02-10,11.4
2015-02-11,11.6
2015-02-12,11.44
2015-02-13,11.78
2015-02-16,11.9
2015-02-17,12.14
2015-02-18,12.1
2015-02-23,12.02
2015-02-24,12.52
2015-02-25,12.64
2015-02-26,12.74
2015-02-27,12.54
2015-03-02,12.46
2015-03-03,12.22
2015-03-04,12.24
2015-03-05,12.6
2015-03-06,12.78
2015-03-09,12.84
2015-03-10,12.64
2015-03-11,12.6
2015-03-12,12.68
2015-03-13,12.82
2015-03-16,12.76
2015-03-17,12.78
2015-03-18,13.62
2015-03-19,13.38
2015-03-20,13.54
2015-03-23,13.54
2015-03-24,13.4
2015-03-25,13.42
2015-03-26,13.26
2015-03-27,13.72
2015-03-30,15.0
2015-03-31,15.02
2015-04-01,15.86
2015-04-02,16.32
2015-04-08,17.9
2015-04-09,18.3
2015-04-10,18.32
2015-04-13,19.98
2015-04-14,18.9
2015-04-15,19.24
2015-04-16,19.3
2015-04-17,19.02
2015-04-20,18.12
2015-04-21,18.4
2015-04-22,18.82
2015-04-23,18.58
2015-04-24,18.34
2015-04-27,19.02
2015-04-28,18.9
2015-04-29,18.8
2015-04-30,19.4
2015-05-04,21.5
2015-05-05,20.65
2015-05-06,20.15
2015-05-07,19.82
2015-05-08,20.95
2015-05-12,20.45
2015-05-13,19.96
2015-05-14,19.62
2015-05-15,19.26
2015-05-18,19.38
2015-05-19,19.86
2015-05-20,19.7
2015-05-21,19.86
2015-05-22,20.3
2015-05-26,20.5
2015-05-27,20.35
2015-05-28,20.05
2015-05-29,19.98
2015-06-01,20.45
2015-06-02,20.3
2015-06-03,19.94
2015-06-04,20.45
2015-06-05,20.55
2015-06-08,20.2
2015-06-09,19.34
2015-06-10,19.38
2015-06-11,19.62
2015-06-12,20.65
2015-06-15,20.8
2015-06-16,19.88
2015-06-17,19.96
2015-06-18,19.8
2015-06-19,19.74
2015-06-22,19.86
2015-06-23,20.45
2015-06-24,20.4
2015-06-25,20.05
2015-06-26,19.58
2015-06-29,17.48
2015-06-30,18.24
2015-07-02,17.8
2015-07-03,16.74
2015-07-06,15.42
2015-07-07,14.04
2015-07-08,13.04
2015-07-09,15.68
2015-07-10,17.02
2015-07-13,17.24
2015-07-14,17.32
2015-07-15,17.16
2015-07-16,17.98
2015-07-17,17.92
2015-07-20,17.78
2015-07-21,17.88
2015-07-22,17.68
2015-07-23,18.02
2015-07-24,17.68
2015-07-27,16.24
2015-07-28,16.08
2015-07-29,16.28
2015-07-30,16.02
2015-07-31,16.3
2015-08-03,15.7
2015-08-04,15.98
2015-08-05,15.78
2015-08-06,15.68
2015-08-07,15.72
2015-08-10,16.18
2015-08-11,15.38
2015-08-12,15.06
2015-08-13,15.24
2015-08-14,15.28
2015-08-17,15.1
2015-08-18,14.38
2015-08-19,14.12
2015-08-20,13.62
2015-08-21,12.66
2015-08-24,11.36
2015-08-25,12.3
2015-08-26,12.62
2015-08-27,13.56
2015-08-28,13.32
2015-08-31,13.0
2015-09-01,12.6
2015-09-02,12.6
2015-09-04,12.08
2015-09-07,12.22
2015-09-08,13.12
2015-09-09,13.58
2015-09-10,13.42
2015-09-11,13.3
2015-09-14,13.4
2015-09-15,13.22
2015-09-16,14.08
2015-09-17,13.84
2015-09-18,14.14
2015-09-21,13.9
2015-09-22,13.98
2015-09-23,13.64
2015-09-24,13.46
2015-09-25,13.66
2015-09-29,13.32
2015-09-30,13.3
2015-10-02,13.98
2015-10-05,14.42
2015-10-06,14.22
2015-10-07,14.86
2015-10-08,14.36
2015-10-09,14.24
2015-10-12,14.42
2015-10-13,14.38
2015-10-14,14.04
2015-10-15,14.52
2015-10-16,14.76
2015-10-19,14.64
2015-10-20,14.8
2015-10-22,14.72
2015-10-23,15.0
2015-10-26,14.92
2015-10-27,14.78
2015-10-28,14.64
2015-10-29,14.14
2015-10-30,14.18
2015-11-02,14.2
2015-11-03,14.16
2015-11-04,14.8
2015-11-05,14.82
2015-11-06,15.18
2015-11-09,15.14
2015-11-10,15.02
2015-11-11,14.92
2015-11-12,14.88
2015-11-13,14.32
2015-11-16,13.72
2015-11-17,13.84
2015-11-18,13.98
2015-11-19,14.04
2015-11-20,14.14
2015-11-23,14.28
2015-11-24,14.42
2015-11-25,14.46
2015-11-26,14.32
2015-11-27,13.9
2015-11-30,13.84
2015-12-01,14.14
2015-12-02,14.36
2015-12-03,14.24
2015-12-04,13.94
2015-12-07,13.68
2015-12-08,13.5
2015-12-09,13.48
2015-12-10,13.34
2015-12-14,12.08
2015-12-15,11.66
2015-12-16,11.78
2015-12-17,12.04
2015-12-18,12.02
2015-12-21,12.28
2015-12-22,12.06
2015-12-23,12.14
2015-12-24,12.12
2015-12-28,12.08
2015-12-29,12.22
2015-12-30,12.08
2015-12-31,12.1
2016-01-04,11.56
2016-01-05,11.56
2016-01-06,11.56
2016-01-07,10.88
2016-01-08,10.8
2016-01-11,10.54
2016-01-12,10.56
2016-01-13,10.52
2016-01-14,10.52
2016-01-15,10.42
2016-01-18,10.08
2016-01-19,10.5
2016-01-20,10.08
2016-01-21,9.67
2016-01-22,9.96
2016-01-25,10.18
2016-01-26,9.87
2016-01-27,9.91
2016-01-28,10.06
2016-01-29,10.22
2016-02-01,10.14
2016-02-02,10.18
2016-02-03,9.86
2016-02-04,10.06
2016-02-05,10.22
2016-02-11,9.67
2016-02-12,9.37
2016-02-15,10.08
2016-02-16,10.52
2016-02-17,10.4
2016-02-18,10.68
2016-02-19,10.64
2016-02-22,10.66
2016-02-23,10.4
2016-02-24,10.24
2016-02-25,10.16
2016-02-26,10.32
2016-02-29,10.0
2016-03-01,10.12
2016-03-02,10.5
2016-03-03,10.36
2016-03-04,10.52
2016-03-07,10.62
2016-03-08,10.5
2016-03-09,10.32
2016-03-10,10.3
2016-03-11,10.62
2016-03-14,10.78
2016-03-15,10.64
2016-03-16,10.5
2016-03-17,10.64
2016-03-18,11.06
2016-03-21,11.54
2016-03-22,11.28
2016-03-23,11.12
2016-03-24,10.96
2016-03-29,10.72
2016-03-30,11.22
2016-03-31,11.04
2016-04-01,11.04
2016-04-05,10.8
2016-04-06,10.84
2016-04-07,10.76
2016-04-08,10.74
2016-04-11,10.94
2016-04-12,11.02
2016-04-13,11.42
2016-04-14,11.38
2016-04-15,11.4
2016-04-18,11.22
2016-04-19,11.38
2016-04-20,11.2
2016-04-21,11.36
2016-04-22,11.32
2016-04-25,11.22
2016-04-26,11.04
2016-04-27,11.02
2016-04-28,10.98
2016-04-29,10.78
2016-05-03,10.62
2016-05-04,10.5
2016-05-05,10.42
2016-05-06,10.14
2016-05-09,10.12
2016-05-10,10.12
2016-05-11,10.08
2016-05-12,10.08
2016-05-13,10.12
2016-05-16,10.38
2016-05-17,10.64
2016-05-18,10.36
2016-05-19,10.36
2016-05-20,10.52
2016-05-23,10.52
2016-05-24,10.46
2016-05-25,10.62
2016-05-26,10.62
2016-05-27,10.96
2016-05-30,11.06
2016-05-31,11.04
2016-06-01,10.94
2016-06-02,11.08
2016-06-03,10.82
2016-06-06,10.78
2016-06-07,10.76
2016-06-08,10.74
2016-06-10,10.32
2016-06-13,10.0
2016-06-14,9.92
2016-06-15,9.99
2016-06-16,9.73
2016-06-17,9.83
2016-06-20,10.04
2016-06-21,10.2
2016-06-22,10.26
2016-06-23,10.16
2016-06-24,9.8
2016-06-27,9.81
2016-06-28,9.75
2016-06-29,9.85
2016-06-30,10.0
2016-07-04,10.16
2016-07-05,10.02
2016-07-06,9.92
2016-07-07,9.81
2016-07-08,9.78
2016-07-11,9.83
2016-07-12,10.0
2016-07-13,10.04
2016-07-14,10.34
2016-07-15,10.36
2016-07-18,10.32
2016-07-19,10.22
2016-07-20,10.32
2016-07-21,10.32
2016-07-22,10.32
2016-07-25,10.36
2016-07-26,10.2
2016-07-27,10.36
2016-07-29,10.14
2016-08-01,10.1
2016-08-03,10.1
2016-08-04,9.99
2016-08-05,10.0
