Date,Close
2015-12-01,1.113
2015-12-02,1.124
2015-12-03,1.118
2015-12-04,1.111
2015-12-07,1.113
2015-12-08,1.094
2015-12-09,1.094
2015-12-10,1.092
2015-12-11,1.083
2015-12-14,1.075
2015-12-15,1.076
2015-12-16,1.096
2015-12-17,1.102
2015-12-18,1.103
2015-12-21,1.105
2015-12-22,1.102
2015-12-23,1.114
2015-12-24,1.116
2015-12-25,1.12
2015-12-28,1.11
2015-12-29,1.118
2015-12-30,1.114
2015-12-31,1.113
2016-01-04,1.082
2016-01-05,1.079
2016-01-06,1.08
2016-01-07,1.058
2016-01-08,1.048
2016-01-11,1.018
2016-01-12,1.015
2016-01-13,1.023
2016-01-14,1.015
2016-01-15,0.995
2016-01-18,0.978
2016-01-19,0.989
2016-01-20,0.959
2016-01-21,0.946
2016-01-22,0.969
2016-01-25,0.98
2016-01-26,0.954
2016-01-27,0.965
2016-01-28,0.963
2016-01-29,0.99
2016-02-01,0.993
2016-02-02,0.992
2016-02-03,0.967
2016-02-04,0.976
2016-02-05,0.978
2016-02-15,0.95
2016-02-16,0.964
2016-02-17,0.959
2016-02-18,0.97
2016-02-19,0.971
2016-02-22,0.978
2016-02-23,0.979
2016-02-24,0.97
2016-02-25,0.953
2016-02-26,0.966
2016-02-29,0.968
2016-03-01,0.974
2016-03-02,1.012
2016-03-03,1.004
2016-03-04,1.014
2016-03-07,1.017
2016-03-08,1.008
2016-03-09,1.006
2016-03-10,1.011
2016-03-11,1.014
2016-03-14,1.028
2016-03-15,1.025
2016-03-16,1.022
2016-03-17,1.031
2016-03-18,1.035
2016-03-21,1.04
2016-03-22,1.036
2016-03-23,1.039
2016-03-24,1.027
2016-03-25,1.027
2016-03-28,1.026
2016-03-29,1.026
2016-03-30,1.044
2016-03-31,1.042
2016-04-01,1.034
2016-04-05,1.022
2016-04-06,1.023
2016-04-07,1.017
2016-04-08,1.015
2016-04-11,1.026
2016-04-12,1.031
2016-04-13,1.051
2016-04-14,1.071
2016-04-15,1.073
2016-04-18,1.056
2016-04-19,1.073
2016-04-20,1.064
2016-04-21,1.082
2016-04-22,1.079
2016-04-25,1.079
2016-04-26,1.073
2016-04-27,1.072
2016-04-28,1.075
2016-04-29,1.059
2016-05-03,1.049
2016-05-04,1.037
2016-05-05,1.042
2016-05-06,1.028
2016-05-09,1.027
2016-05-10,1.027
2016-05-11,1.023
2016-05-12,1.014
2016-05-13,0.999
2016-05-16,1.011
2016-05-17,1.015
2016-05-18,1.006
2016-05-19,1.006
2016-05-20,1.019
2016-05-23,1.016
2016-05-24,1.014
2016-05-25,1.046
2016-05-26,1.043
2016-05-27,1.052
2016-05-30,1.063
2016-05-31,1.082
2016-06-01,1.071
2016-06-02,1.07
2016-06-03,1.079
2016-06-06,1.077
2016-06-07,1.093
2016-06-08,1.096
2016-06-13,1.062
2016-06-14,1.066
2016-06-15,1.064
2016-06-16,1.042
2016-06-17,1.048
2016-06-20,1.068
2016-06-21,1.068
2016-06-22,1.084
2016-06-23,1.086
2016-06-24,1.049
2016-06-27,1.063
2016-06-28,1.063
2016-06-29,1.07
2016-06-30,1.089
2016-07-01,1.096
2016-07-04,1.112
2016-07-05,1.101
2016-07-06,1.084
2016-07-07,1.09
2016-07-08,1.086
2016-07-11,1.102
2016-07-12,1.116
2016-07-13,1.129
2016-07-14,1.137
2016-07-15,1.142
2016-07-18,1.154
2016-07-19,1.147
2016-07-20,1.158
2016-07-21,1.168
2016-07-22,1.157
2016-07-25,1.159
2016-07-26,1.176
2016-07-27,1.167
2016-07-28,1.166
2016-07-29,1.152
2016-08-01,1.163
2016-08-02,1.159
2016-08-03,1.141
2016-08-04,1.147
2016-08-05,1.168
2016-08-08,1.185
2016-08-09,1.179
2016-08-10,1.175
2016-08-11,1.187
2016-08-12,1.194
2016-08-15,1.202
2016-08-16,1.201
2016-08-17,1.203
2016-08-18,1.206
2016-08-19,1.211
2016-08-22,1.205
2016-08-23,1.21
2016-08-24,1.204
2016-08-25,1.207
2016-08-26,1.212
