Date,Close
2015-01-16,61.15
2015-01-19,60.4
2015-01-20,60.3
2015-01-21,61.0
2015-01-22,60.95
2015-01-23,61.65
2015-01-26,59.65
2015-01-27,59.5
2015-01-28,60.0
2015-01-29,59.65
2015-01-30,59.35
2015-02-02,59.15
2015-02-03,57.3
2015-02-04,58.25
2015-02-05,57.55
2015-02-06,58.2
2015-02-09,57.85
2015-02-10,57.6
2015-02-11,58.25
2015-02-12,57.8
2015-02-13,58.1
2015-02-16,58.1
2015-02-17,58.3
2015-02-18,58.15
2015-02-23,58.3
2015-02-24,56.95
2015-02-25,57.45
2015-02-26,57.05
2015-02-27,57.6
2015-03-02,59.0
2015-03-03,60.65
2015-03-04,60.1
2015-03-05,60.1
2015-03-06,61.7
2015-03-09,61.35
2015-03-10,60.85
2015-03-11,60.0
2015-03-12,58.1
2015-03-13,57.0
2015-03-16,56.8
2015-03-17,57.15
2015-03-18,57.4
2015-03-19,57.85
2015-03-20,57.85
2015-03-23,57.6
2015-03-24,57.85
2015-03-25,57.6
2015-03-26,57.55
2015-03-27,57.75
2015-03-30,59.55
2015-03-31,61.0
2015-04-01,61.05
2015-04-02,61.55
2015-04-08,64.7
2015-04-09,66.65
2015-04-10,65.8
2015-04-13,66.4
2015-04-14,64.2
2015-04-15,65.35
2015-04-16,66.75
2015-04-17,67.3
2015-04-20,66.45
2015-04-21,67.1
2015-04-22,69.85
2015-04-23,71.95
2015-04-24,72.1
2015-04-27,71.65
2015-04-28,73.25
2015-04-29,72.5
2015-04-30,71.0
2015-05-04,71.95
2015-05-05,71.3
2015-05-06,70.75
2015-05-07,69.0
2015-05-08,72.0
2015-05-11,71.3
2015-05-12,71.6
2015-05-13,71.0
2015-05-14,71.2
2015-05-15,72.0
2015-05-18,72.2
2015-05-19,70.6
2015-05-20,70.6
2015-05-21,68.95
2015-05-22,68.5
2015-05-26,70.0
2015-05-27,70.8
2015-05-28,69.55
2015-05-29,67.85
2015-06-01,67.15
2015-06-02,65.6
2015-06-03,67.2
2015-06-04,65.8
2015-06-05,65.65
2015-06-08,63.8
2015-06-09,62.25
2015-06-10,62.65
2015-06-11,61.9
2015-06-12,62.55
2015-06-15,60.75
2015-06-16,60.05
2015-06-17,60.75
2015-06-18,61.65
2015-06-19,59.95
2015-06-22,61.55
2015-06-23,61.0
2015-06-24,60.8
2015-06-25,60.15
2015-06-26,58.85
2015-06-29,57.4
2015-06-30,58.35
2015-07-02,58.85
2015-07-03,57.95
2015-07-06,56.05
2015-07-07,53.65
2015-07-08,52.1
2015-07-09,54.4
2015-07-10,55.1
2015-07-13,55.3
2015-07-14,55.65
2015-07-15,55.45
2015-07-16,56.05
2015-07-17,56.35
2015-07-20,56.6
2015-07-21,57.35
2015-07-22,57.5
2015-07-23,56.6
2015-07-24,56.5
2015-07-27,52.65
2015-07-28,53.5
2015-07-29,53.25
2015-07-30,55.5
2015-07-31,57.05
2015-08-03,56.9
2015-08-04,56.0
2015-08-05,56.55
2015-08-06,56.55
2015-08-07,55.7
2015-08-10,55.25
2015-08-11,54.9
2015-08-12,53.25
2015-08-13,51.0
2015-08-14,50.75
2015-08-17,49.9
2015-08-18,49.45
2015-08-19,48.95
2015-08-20,46.75
2015-08-21,45.85
2015-08-24,42.85
2015-08-25,42.0
2015-08-26,42.5
2015-08-27,43.65
2015-08-28,45.75
2015-08-31,45.25
2015-09-01,44.6
2015-09-02,43.8
2015-09-04,44.15
2015-09-07,43.0
2015-09-08,43.8
2015-09-09,45.65
2015-09-10,48.15
2015-09-11,49.45
2015-09-14,49.3
2015-09-15,48.35
2015-09-16,48.85
2015-09-17,48.2
2015-09-18,49.95
2015-09-21,48.5
2015-09-22,49.35
2015-09-23,47.55
2015-09-24,47.5
2015-09-25,47.05
2015-09-29,44.45
2015-09-30,46.45
2015-10-02,47.25
2015-10-05,47.45
2015-10-06,47.85
2015-10-07,49.65
2015-10-08,49.3
2015-10-09,49.05
2015-10-12,49.95
2015-10-13,49.7
2015-10-14,49.3
2015-10-15,50.0
