Date,Close
2015-12-01,0.895
2015-12-02,0.985
2015-12-03,0.984
2015-12-04,0.944
2015-12-07,0.924
2015-12-08,0.89
2015-12-09,0.895
2015-12-10,0.909
2015-12-11,0.913
2015-12-14,1.004
2015-12-15,1.005
2015-12-16,1.016
2015-12-17,1.044
2015-12-18,1.029
2015-12-21,1.052
2015-12-22,1.078
2015-12-23,1.133
2015-12-24,1.053
2015-12-25,1.047
2015-12-28,0.986
2015-12-29,1.002
2015-12-30,0.983
2015-12-31,0.957
2016-01-04,0.861
2016-01-05,0.796
2016-01-06,0.805
2016-01-07,0.725
2016-01-08,0.691
2016-01-11,0.622
2016-01-12,0.56
2016-01-13,0.532
2016-01-14,0.581
2016-01-15,0.53
2016-01-18,0.542
2016-01-19,0.593
2016-01-20,0.579
2016-01-21,0.53
2016-01-22,0.551
2016-01-25,0.555
2016-01-26,0.5
2016-01-27,0.45
2016-01-28,0.405
2016-01-29,0.426
2016-02-01,0.401
2016-02-02,0.434
2016-02-03,0.426
2016-02-04,0.451
2016-02-05,0.415
2016-02-15,0.39
2016-02-16,0.429
2016-02-17,0.461
2016-02-18,0.461
2016-02-19,0.476
2016-02-22,0.524
2016-02-23,0.506
2016-02-24,0.516
2016-02-25,0.464
2016-02-26,0.418
2016-02-29,0.376
2016-03-01,0.404
2016-03-02,0.444
2016-03-03,0.459
2016-03-04,0.468
2016-03-07,0.484
2016-03-08,0.478
2016-03-09,0.451
2016-03-10,0.421
2016-03-11,0.438
2016-03-14,0.477
2016-03-15,0.465
2016-03-16,0.461
2016-03-17,0.506
2016-03-18,0.557
2016-03-21,0.613
2016-03-22,0.652
2016-03-23,0.717
2016-03-24,0.653
2016-03-25,0.645
2016-03-28,0.607
2016-03-29,0.607
2016-03-30,0.668
2016-03-31,0.695
2016-04-01,0.645
2016-04-05,0.67
2016-04-06,0.654
2016-04-07,0.611
2016-04-08,0.587
2016-04-11,0.631
2016-04-12,0.623
2016-04-13,0.664
2016-04-14,0.678
2016-04-15,0.664
2016-04-18,0.629
2016-04-19,0.641
2016-04-20,0.604
2016-04-21,0.587
2016-04-22,0.598
2016-04-25,0.582
2016-04-26,0.599
2016-04-27,0.581
2016-04-28,0.574
2016-04-29,0.567
2016-05-03,0.6
2016-05-04,0.589
2016-05-05,0.594
2016-05-06,0.54
2016-05-09,0.49
2016-05-10,0.483
2016-05-11,0.47
2016-05-12,0.475
2016-05-13,0.463
2016-05-16,0.472
2016-05-17,0.476
2016-05-18,0.474
2016-05-19,0.471
2016-05-20,0.485
2016-05-23,0.487
2016-05-24,0.469
2016-05-25,0.473
2016-05-26,0.483
2016-05-27,0.48
2016-05-30,0.481
2016-05-31,0.529
2016-06-01,0.565
2016-06-02,0.581
2016-06-03,0.581
2016-06-06,0.572
2016-06-07,0.583
2016-06-08,0.579
2016-06-13,0.521
2016-06-14,0.521
2016-06-15,0.544
2016-06-16,0.522
2016-06-17,0.529
2016-06-20,0.53
2016-06-21,0.544
2016-06-22,0.568
2016-06-23,0.558
2016-06-24,0.541
2016-06-27,0.568
2016-06-28,0.604
2016-06-29,0.603
2016-06-30,0.611
2016-07-01,0.596
2016-07-04,0.624
2016-07-05,0.623
2016-07-06,0.619
2016-07-07,0.622
2016-07-08,0.624
2016-07-11,0.619
2016-07-12,0.66
2016-07-13,0.66
2016-07-14,0.659
2016-07-15,0.646
2016-07-18,0.614
2016-07-19,0.624
2016-07-20,0.611
2016-07-21,0.62
2016-07-22,0.608
2016-07-25,0.603
2016-07-26,0.62
2016-07-27,0.562
2016-07-28,0.544
2016-07-29,0.536
2016-08-01,0.524
2016-08-02,0.529
2016-08-03,0.523
2016-08-04,0.525
2016-08-05,0.527
2016-08-08,0.537
2016-08-09,0.543
2016-08-10,0.538
2016-08-11,0.544
2016-08-12,0.568
2016-08-15,0.625
2016-08-16,0.626
2016-08-17,0.621
2016-08-18,0.61
2016-08-19,0.607
2016-08-22,0.585
2016-08-23,0.594
2016-08-24,0.587
2016-08-25,0.592
2016-08-26,0.583
2016-08-29,0.584
2016-08-30,0.587
2016-08-31,0.596
2016-09-01,0.575
2016-09-02,0.576
2016-09-05,0.582
2016-09-06,0.592
2016-09-07,0.586
2016-09-08,0.583
2016-09-09,0.574
2016-09-12,0.52
2016-09-13,0.519
2016-09-14,0.507
2016-09-19,0.512
2016-09-20,0.509
2016-09-21,0.518
2016-09-22,0.517
2016-09-23,0.509
2016-09-26,0.485
2016-09-27,0.497
2016-09-28,0.491
2016-09-29,0.501
2016-09-30,0.507
2016-10-10,0.526
