Date,Close
2017-11-28,9.21
2017-11-29,8.64
2017-11-30,8.67
2017-12-01,8.5
2017-12-05,8.43
2017-12-06,8.36
2017-12-07,7.84
2017-12-08,7.76
2017-12-11,7.92
2017-12-12,7.52
