Date,Fund,Earning,Market,Value,Commission,Tax
2017-11-10,1107962.0,920904.75,1734910.0,2028866.75,2827.51,8765.12
2017-11-11,1107962.0,920904.75,1734910.0,2028866.75,2827.51,8765.12
2017-11-12,1107962.0,920904.75,1734910.0,2028866.75,2827.51,8765.12
2017-11-13,1107962.0,939343.75,1787400.0,2047305.75,2836.7,8765.12
2017-11-14,1107962.0,939903.75,1787960.0,2047865.75,2836.7,8765.12
2017-11-15,1107962.0,930103.75,1778160.0,2038065.75,2836.7,8765.12
2017-11-16,1107962.0,956343.75,1804400.0,2064305.75,2836.7,8765.12
2017-11-17,1107962.0,961873.75,1809930.0,2069835.75,2836.7,8765.12
2017-11-18,1107962.0,961873.75,1809930.0,2069835.75,2836.7,8765.12
2017-11-19,1107962.0,961873.75,1809930.0,2069835.75,2836.7,8765.12
2017-11-20,1107962.0,989853.75,1867620.0,2097815.75,2844.74,8765.12
2017-11-21,1107962.0,1018063.75,1895830.0,2126025.75,2844.74,8765.12
2017-11-22,1147962.0,1033753.75,1942010.0,2181715.75,2852.95,8765.12
2017-11-23,1147962.0,997583.75,1905840.0,2145545.75,2852.95,8765.12
2017-11-24,1147962.0,1003693.75,1911950.0,2151655.75,2852.95,8765.12
2017-11-25,1147962.0,1003693.75,1911950.0,2151655.75,2852.95,8765.12
2017-11-26,1147962.0,1003693.75,1911950.0,2151655.75,2852.95,8765.12
2017-11-27,1147962.0,969488.55,1755700.0,2117450.55,2885.95,8887.33
2017-11-28,1147962.0,971568.55,1771620.0,2119530.55,2890.95,8887.33
2017-11-29,1147962.0,996508.55,1796560.0,2144470.55,2890.95,8887.33
2017-11-30,1147962.0,963138.55,1763190.0,2111100.55,2890.95,8887.33
2017-12-01,1147962.0,944328.55,1744380.0,2092290.55,2890.95,8887.33
2017-12-02,1147962.0,944328.55,1744380.0,2092290.55,2890.95,8887.33
2017-12-03,1147962.0,944328.55,1744380.0,2092290.55,2890.95,8887.33
2017-12-04,1147962.0,952098.55,1752150.0,2100060.55,2890.95,8887.33
2017-12-05,1147962.0,957208.55,1757260.0,2105170.55,2890.95,8887.33
2017-12-06,1147962.0,935213.45,1669750.0,2083175.45,2910.45,8952.93
2017-12-07,1147962.0,917263.45,1664970.0,2065225.45,2915.45,8952.93
2017-12-08,1147962.0,942823.45,1690530.0,2090785.45,2915.45,8952.93
2017-12-09,1147962.0,942823.45,1690530.0,2090785.45,2915.45,8952.93
2017-12-10,1147962.0,942823.45,1690530.0,2090785.45,2915.45,8952.93
2017-12-11,1147962.0,965303.45,1713010.0,2113265.45,2915.45,8952.93
2017-12-12,1147962.0,941243.45,1688950.0,2089205.45,2915.45,8952.93
2017-12-13,1147962.0,953493.45,1701200.0,2101455.45,2915.45,8952.93
2017-12-14,1147962.0,945473.45,1693180.0,2093435.45,2915.45,8952.93
2017-12-15,1147962.0,925733.45,1675610.0,2073695.45,2915.45,8952.93
2017-12-16,1147962.0,925733.45,1675610.0,2073695.45,2915.45,8952.93
2017-12-17,1147962.0,925733.45,1675610.0,2073695.45,2915.45,8952.93
2017-12-18,1147962.0,935733.45,1691190.0,2083695.45,2915.45,8952.93
2017-12-19,1097962.0,968953.45,1724410.0,2066915.45,2915.45,8952.93
2017-12-20,1097962.0,969983.45,1725440.0,2067945.45,2915.45,8952.93
2017-12-21,1097962.0,992127.65,1743130.0,2090089.65,2916.79,8957.39
2017-12-22,1097962.0,991807.65,1742810.0,2089769.65,2916.79,8957.39
2017-12-23,1097962.0,991807.65,1742810.0,2089769.65,2916.79,8957.39
2017-12-24,1097962.0,991807.65,1742810.0,2089769.65,2916.79,8957.39
2017-12-25,1097962.0,1006035.65,1873790.0,2103997.65,2951.8,8957.39
2017-12-26,1097962.0,1015345.65,1883100.0,2113307.65,2951.8,8957.39
2017-12-27,1097962.0,992365.65,1860120.0,2090327.65,2951.8,8957.39
2017-12-28,1026462.0,1014618.26,1851220.0,2041080.26,2961.97,8974.61
2017-12-29,1321715.0,1024190.26,1891240.0,2345905.26,2970.19,8974.61
2017-12-30,1321715.0,1024190.26,1891240.0,2345905.26,2970.19,8974.61
2017-12-31,1321715.0,1024190.26,1891240.0,2345905.26,2970.19,8974.61
2018-01-01,1321715.0,1024190.26,1891240.0,2345905.26,2970.19,8974.61
2018-01-02,1321715.0,1086250.26,1953300.0,2407965.26,2970.19,8974.61
2018-01-03,1321715.0,1073170.26,1940220.0,2394885.26,2970.19,8974.61
2018-01-04,1321715.0,1098790.26,1965840.0,2420505.26,2970.19,8974.61
2018-01-05,1321715.0,1116622.26,2090565.0,2438337.26,2994.91,8974.61
2018-01-06,1321715.0,1116622.26,2090565.0,2438337.26,2994.91,8974.61
2018-01-07,1321715.0,1116622.26,2090565.0,2438337.26,2994.91,8974.61
2018-01-08,1321715.0,1152107.26,2126050.0,2473822.26,2994.91,8974.61
2018-01-09,1321715.0,1152122.26,2126065.0,2473837.26,2994.91,8974.61
2018-01-10,1321715.0,1176872.26,2150815.0,2498587.26,2994.91,8974.61
2018-01-11,1321715.0,1150920.59,2178715.0,2472635.59,3025.42,9007.42
2018-01-12,1321715.0,1179201.01,2183730.0,2500916.01,3063.46,9161.32
2018-01-13,1321715.0,1179201.01,2183730.0,2500916.01,3063.46,9161.32
2018-01-14,1321715.0,1179201.01,2183730.0,2500916.01,3063.46,9161.32
2018-01-15,1351715.0,1269601.01,2274130.0,2621316.01,3063.46,9161.32
2018-01-16,1351715.0,1288571.01,2293100.0,2640286.01,3063.46,9161.32
2018-01-17,1351715.0,1291047.53,2269860.0,2642762.53,3071.19,9187.07
