Symbol,Name,Date,Transaction,Qty,Price,Commission,Tax,Broker
03399,粤运交通,2017-03-10,BUY,2000,6.16,18.0,13.33264,IB
01548,金斯瑞生物科技,2017-03-13,BUY,2000,5.06,18.0,11.27324,IB
03399,粤运交通,2017-03-13,SELL,-2000,6.06,18.0,13.32724,IB
01378,中国宏桥,2017-03-14,BUY,4000,7.12,8.26,29.0,GJ-ZJW
01378,中国宏桥,2017-03-14,BUY,4000,7.12,10.26,30.0,GJ-ZJW
01378,中国宏桥,2017-03-16,BUY,2000,7.26,4.17,15.0,GJ-ZJW
01548,金斯瑞生物科技,2017-03-16,SELL,-2000,5.1,18.0,11.2754,IB
01548,金斯瑞生物科技,2017-03-21,SELL,-2000,4.76,6.24,10.0,FUTU
01548,金斯瑞生物科技,2017-03-21,SELL,-2000,4.4,18.0,9.2376,IB
01548,金斯瑞生物科技,2017-03-21,SELL,-4000,4.4,3.12,18.4752,IB
01055,中国南方航空股份,2017-03-21,BUY,2000,5.26,3.58,11.0,GJ-WJ
01055,中国南方航空股份,2017-03-29,BUY,2000,5.61,3.69,12.0,GJ-ZJW
01055,中国南方航空股份,2017-03-29,BUY,2000,5.46,3.64,11.0,GJ-WJ
00165,中国光大控股,2017-03-29,BUY,2000,15.86,6.76,32.0,GJ-WJ
03399,粤运交通,2017-03-22,BUY,2000,5.96,18.0,12.32184,IB
01548,金斯瑞生物科技,2017-03-30,SELL,-4000,4.3,18.0,18.4644,IB
01918,融创中国,2017-03-30,BUY,2000,9.96,18.0,20.53784,IB
01918,融创中国,2017-03-30,BUY,2000,10.1,18.0,21.5454,IB
01918,融创中国,2017-03-30,BUY,2000,10.02,18.0,21.541079999999997,IB
01918,融创中国,2017-03-30,BUY,1000,10.06,6.27,11.0,FUTU
01055,中国南方航空股份,2017-03-30,SELL,-2000,5.31,18.0,11.28674,IB
01055,中国南方航空股份,2017-03-30,SELL,-2000,5.41,3.62,11.0,GJ-ZJW
01918,融创中国,2017-04-07,BUY,3000,10.66,6.8,32.0,GJ-WJ
01918,融创中国,2017-04-11,BUY,10000,11.6,19.71,116.0,GJ-WJ
00966,中国太平,2017-04-18,BUY,600,18.42,0.0,12.298404,IB
00966,中国太平,2017-04-18,BUY,200,18.42,18.0,4.099468,IB
01918,融创中国,2017-04-18,BUY,1000,11.42,18.0,12.30834,IB
01548,金斯瑞生物科技,2017-04-18,SELL,-6000,3.64,18.0,22.589679999999998,IB
01918,融创中国,2017-04-21,BUY,2000,11.36,5.41,23.0,GJ-ZJW
01918,融创中国,2017-04-21,BUY,2000,11.26,5.38,23.0,GJ-ZJW
00966,中国太平,2017-04-21,BUY,1000,18.26,6.75,19.0,GJ-ZJW
01918,融创中国,2017-04-24,BUY,2000,11.1,5.34,23.0,GJ-ZJW
01918,融创中国,2017-04-24,BUY,1000,10.8,6.33,11.0,FUTU
01918,融创中国,2017-04-24,BUY,3000,10.72,25.728,33.868320000000004,IB
01918,融创中国,2017-04-24,BUY,3000,10.74,25.776,33.86994,IB
01918,融创中国,2017-04-24,BUY,1000,10.66,18.0,11.28782,IB
03399,粤运交通,2017-04-24,SELL,-2000,5.65,6.38,12.0,FUTU
03399,粤运交通,2017-04-24,SELL,-14000,5.64,63.168,81.13192,IB
01918,融创中国,2017-04-25,BUY,3000,10.9,6.91,33.0,GJ-ZJW
01918,融创中国,2017-04-26,BUY,2000,11.12,5.33,23.0,GJ-ZJW
01918,融创中国,2017-04-26,BUY,3000,10.86,6.89,33.0,GJ-ZJW
01918,融创中国,2017-04-26,BUY,3000,10.76,6.85,33.0,GJ-ZJW
01918,融创中国,2017-04-26,BUY,3000,10.6,6.77,32.0,GJ-ZJW
00966,中国太平,2017-04-26,BUY,1000,19.62,7.01,20.0,FUTU
00998,中信银行,2017-04-26,SELL,-10000,5.0,9.35,50.0,FUTU
00998,中信银行,2017-04-26,SELL,-3000,5.06,6.67,16.0,FUTU
01918,融创中国,2017-04-27,BUY,2000,10.24,18.0,21.552960000000002,IB
01055,中国南方航空股份,2017-04-27,SELL,-10000,5.11,40.88,53.3797,IB
01918,融创中国,2017-04-27,BUY,3000,10.56,7.94,32.0,FUTU
00966,中国太平,2017-04-27,BUY,1000,19.12,6.98,20.0,FUTU
01918,融创中国,2017-04-27,BUY,2000,10.24,18.0,21.552960000000002,IB
01088,中国神华,2017-04-27,SELL,-2000,17.68,7.31,36.0,GJ-ZJW
01088,中国神华,2017-04-27,SELL,-2000,17.8,7.35,36.0,GJ-WJ
01918,融创中国,2017-04-27,SELL,-3000,10.98,6.94,33.0,GJ-ZJW
01918,融创中国,2017-04-28,BUY,1000,10.16,18.0,11.27432,IB
00998,中信银行,2017-05-02,SELL,-2000,4.95,3.49,10.0,GJ-ZJW
01918,融创中国,2017-05-04,BUY,1000,10.04,6.27,11.0,FUTU
01918,融创中国,2017-05-04,BUY,2000,10.36,5.11,21.0,GJ-ZJW
01918,融创中国,2017-05-04,BUY,2000,10.16,5.04,21.0,GJ-ZJW
01918,融创中国,2017-05-08,BUY,2000,9.96,5.0,20.0,GJ-ZJW
01918,融创中国,2017-05-08,BUY,2000,9.86,4.96,20.0,GJ-ZJW
01918,融创中国,2017-05-08,BUY,2000,9.76,4.93,20.0,GJ-ZJW
01055,中国南方航空股份,2017-05-10,SELL,-4000,5.25,5.15,22.0,GJ-ZJW
01055,中国南方航空股份,2017-05-10,SELL,-4000,5.25,7.14,22.0,GJ-WJ
01918,融创中国,2017-05-16,SELL,-5000,10.3,9.73,52.0,GJ-ZJW
00966,中国太平,2017-05-17,SELL,-2000,19.62,30.54,40.0,FUTU
00512,远大医药,2017-05-17,BUY,8000,2.26,6.89,19.0,FUTU
03333,,2017-05-18,BUY,5000,8.23,8.16,42.0,GJ-WJ
03333,,2017-05-19,BUY,3000,8.33,5.74,25.0,GJ-WJ
03333,,2017-05-19,BUY,2000,8.28,6.47,18.0,GJ-WJ
01088,中国神华,2017-05-19,SELL,-2000,18.52,7.55,38.0,GJ-ZJW
01088,中国神华,2017-05-19,SELL,-3000,18.52,10.33,56.0,GJ-WJ
00966,中国太平,2017-05-19,SELL,-1000,19.86,4.97,20.0,GJ-ZJW
00966,中国太平,2017-05-19,SELL,-2000,19.6,13.84,40.0,GJ-ZJW
00966,中国太平,2017-05-21,SELL,-3000,19.68,47.232,61.59408000000001,IB
02007,碧桂园,2017-05-22,BUY,10000,7.55,13.32,76.0,GJ-ZJW
00392,北京控股,2017-05-31,BUY,1500,37.4,44.88,58.5147,IB
00392,北京控股,2017-05-31,BUY,500,37.4,6.94,19.0,FUTU
03333,,2017-06-06,SELL,-5000,14.32,14.73,73.0,GJ-WJ
03333,,2017-06-07,BUY,5000,14.14,12.61,71.0,GJ-WJ
03333,,2017-06-08,SELL,-5000,17.06,14.8,86.0,GJ-WJ
02007,碧桂园,2017-06-13,SELL,-10000,9.42,16.12,95.0,GJ-ZJW
00966,中国太平,2017-06-15,SELL,-4000,19.22,61.504,79.07576,IB
03333,,2017-06-16,SELL,-5000,15.08,15.32,77.0,GJ-WJ
00819,天能动力,2017-06-19,BUY,8000,6.49,41.536,53.40184,IB
00951,超威动力,2017-06-19,BUY,1000,4.85,18.0,5.13095,IB
00951,超威动力,2017-06-19,BUY,5000,4.85,5.28,25.65475,IB
02007,碧桂园,2017-06-19,BUY,10000,9.1,21.65,94.0,GJ-WJ
00966,中国太平,2017-06-19,SELL,-1000,19.24,4.89,20.0,GJ-WJ
01918,融创中国,2017-06-22,BUY,5000,14.1,10.93,71.0,FUTU
00165,中国光大控股,2017-06-22,SELL,-4000,17.66,10.94,71.0,FUTU
00819,天能动力,2017-06-26,SELL,-4000,6.3,20.16,26.6804,IB
00819,天能动力,2017-06-26,SELL,-4000,6.3,20.16,26.6804,IB
00951,超威动力,2017-06-26,SELL,-6000,4.59,22.031999999999996,28.743579999999998,IB
00165,中国光大控股,2017-06-26,SELL,-2000,17.64,7.29,36.0,GJ-WJ
02007,碧桂园,2017-06-26,BUY,5000,8.68,8.51,44.0,GJ-ZJW
01918,融创中国,2017-06-30,SELL,-5000,15.1,13.32,76.0,GJ-ZJW
03900,绿城中国,2017-07-02,BUY,9000,8.75,63.0,81.12625,IB
03900,绿城中国,2017-07-05,BUY,3000,9.18,6.12,28.0,GJ-ZJW
02007,碧桂园,2017-07-05,SELL,-5000,9.05,10.78,47.0,GJ-ZJW
01918,融创中国,2017-07-06,SELL,-17000,15.6,50.54,267.0,GJ-ZJW
01918,融创中国,2017-07-06,SELL,-13000,15.6,42.36,206.0,GJ-WJ
00392,北京控股,2017-07-07,BUY,1000,38.05,9.7,40.0,GJ-WJ
02007,碧桂园,2017-07-14,SELL,-10000,9.01,21.51,94.0,GJ-WJ
01918,融创中国,2017-07-17,SELL,-10000,17.04,35.12,174.0,FUTU
02601,中国太保,2017-07-18,BUY,2000,33.85,16.12,68.0,FUTU
02601,中国太保,2017-07-18,BUY,1000,34.15,8.13,35.0,FUTU
02601,中国太保,2017-07-18,BUY,1000,33.95,8.12,34.0,FUTU
02601,中国太保,2017-07-19,SELL,-1000,34.3,8.15,35.0,FUTU
01333,中国忠旺,2017-07-31,BUY,10000,3.91,8.52,40.0,FUTU
01918,融创中国,2017-08-01,SELL,-10000,20.55,164.4,211.5485,IB
01333,中国忠旺,2017-08-04,BUY,10000,4.04,8.61,41.0,FUTU
01333,中国忠旺,2017-08-09,BUY,5200,4.62,19.2192,25.648648,IB
03900,绿城中国,2017-08-09,SELL,-9000,10.66,76.752,98.59038000000001,IB
01333,中国忠旺,2017-08-10,BUY,4000,4.32,18.0,18.46656,IB
01333,中国忠旺,2017-08-10,BUY,800,4.66,5.79,4.0,FUTU
03900,绿城中国,2017-08-14,SELL,-3000,10.86,6.89,33.0,GJ-ZJW
01918,融创中国,2017-08-17,BUY,1000,18.12,18.0,19.48924,IB
02601,中国太保,2017-08-18,BUY,1000,34.6,27.68,35.9342,IB
01333,中国忠旺,2017-08-25,SELL,-8000,3.99,11.3664,32.86184,IB
01333,中国忠旺,2017-08-25,SELL,-20800,3.9,22.82,84.0,FUTU
01333,中国忠旺,2017-08-25,SELL,-1200,3.99,18.0,5.129276,IB
02601,中国太保,2017-08-29,BUY,1000,36.75,8.33,37.0,FUTU
02601,中国太保,2017-08-29,BUY,1000,37.8,8.41,38.0,FUTU
02601,中国太保,2017-08-30,SELL,-1000,38.05,8.43,39.0,FUTU
02202,万科企业,2017-08-31,BUY,1900,23.3,8.91,45.0,FUTU
02202,万科企业,2017-09-05,BUY,2000,23.55,37.68,49.2717,IB
02202,万科企业,2017-09-05,BUY,1100,23.85,20.988000000000003,27.708345,IB
02601,中国太保,2017-09-14,SELL,-2000,34.7,10.84,70.0,FUTU
01988,民生银行,2017-09-15,BUY,9000,7.7,10.84,70.0,FUTU
02601,中国太保,2017-09-18,BUY,1000,34.5,27.6,35.9315,IB
00512,远大医药,2017-09-20,BUY,4000,2.82,18.0,12.30456,IB
02202,万科企业,2017-09-22,SELL,-200,27.15,3.72,6.14661,IB
02202,万科企业,2017-09-22,SELL,-300,27.15,6.516,9.219915,IB
02202,万科企业,2017-09-22,SELL,-800,27.15,18.0,22.58644,IB
02202,万科企业,2017-09-22,SELL,-700,27.15,15.204,20.513135000000002,IB
02601,中国太保,2017-09-22,BUY,1000,34.15,27.32,35.92205,IB
02601,中国太保,2017-09-24,BUY,200,33.5,5.36,7.1809,IB
02601,中国太保,2017-09-24,BUY,800,33.5,21.44,27.7236,IB
00392,北京控股,2017-09-25,BUY,500,40.85,18.0,21.551475,IB
01918,融创中国,2017-09-27,BUY,1000,32.95,6.94,33.0,GJ-WJ
01918,融创中国,2017-10-11,SELL,-10000,37.35,47.44,374.0,FUTU
02666,环球医疗,2017-10-12,BUY,10000,6.66,10.63,67.0,FUTU
00392,北京控股,2017-10-12,BUY,500,45.6,7.26,23.0,FUTU
02202,万科企业,2017-10-12,SELL,-1900,26.8,20.42,52.0,FUTU
02202,万科企业,2017-10-12,SELL,-1100,26.8,23.584,30.795959999999997,IB
00735,中国电力新能源,2017-10-12,BUY,15000,4.64,54.87,74.0,FUTU
02666,环球医疗,2017-10-13,BUY,5000,6.76,30.11,36.0,FUTU
01918,融创中国,2017-10-13,SELL,-1000,37.45,7.61,38.0,GJ-WJ
00735,中国电力新能源,2017-10-15,BUY,5000,4.68,18.72,24.6318,IB
01918,融创中国,2017-10-16,SELL,-6000,37.1,28.27,223.0,FUTU
01988,民生银行,2017-10-16,BUY,3000,7.59,7.25,23.0,FUTU
00656,复星国际,2017-10-16,BUY,5000,19.0,13.0,95.0,FUTU
03883,中国奥园,2017-10-16,BUY,20000,4.36,12.21,88.0,FUTU
01918,融创中国,2017-10-17,SELL,-1000,37.25,29.8,39.00575,IB
01918,融创中国,2017-10-17,SELL,-4000,37.25,119.2,153.023,IB
00656,复星国际,2017-10-18,BUY,2500,18.72,26.928,48.2636,IB
00656,复星国际,2017-10-18,BUY,500,18.72,18.0,10.25272,IB
00392,北京控股,2017-10-18,BUY,500,47.5,19.0,24.64125,IB
00656,复星国际,2017-10-19,SELL,-4000,18.56,59.391999999999996,77.00448,IB
00735,中国电力新能源,2017-10-19,BUY,10000,4.76,38.08,49.2852,IB
00392,北京控股,2017-10-19,BUY,500,46.5,18.6,24.62775,IB
00656,复星国际,2017-10-19,BUY,2000,18.46,29.535999999999998,37.99684,IB
00656,复星国际,2017-10-19,BUY,3000,18.12,43.488,56.46771999999999,IB
00656,复星国际,2017-10-19,BUY,1000,18.12,14.495999999999999,19.48924,IB
02666,环球医疗,2017-10-19,BUY,5000,6.72,26.88,34.9072,IB
00735,中国电力新能源,2017-10-19,BUY,5000,4.65,7.29,24.0,FUTU
03900,绿城中国,2017-10-23,BUY,10000,9.91,24.13,100.0,FUTU
03900,绿城中国,2017-10-23,SELL,-8500,9.89,28.48,85.0,FUTU
03900,绿城中国,2017-10-23,SELL,-1500,9.87,6.64,15.0,FUTU
03883,中国奥园,2017-10-30,BUY,10000,4.75,38.0,50.2825,IB
00656,复星国际,2017-11-03,SELL,-2000,19.1,8.44,39.0,FUTU
03883,中国奥园,2017-11-03,BUY,5000,4.58,7.27,23.0,FUTU
03883,中国奥园,2017-11-06,BUY,5000,4.33,7.16,22.0,FUTU
00558,力劲科技,2017-11-08,BUY,100000,0.98,40.54,100.0,FUTU
01378,中国宏桥,2017-11-08,SELL,-10000,12.5,19.3,106.94,GJ-ZWJ
00392,北京控股,2017-11-13,SELL,-1000,44.9,35.92,47.0,IB
01918,融创中国,2017-11-14,BUY,3000,36.1,13.84,109.0,FUTU
01918,融创中国,2017-11-14,BUY,2000,33.8,54.08,69.8252,IB
00656,复星国际,2017-11-17,SELL,-3000,17.08,9.44,52.0,FUTU
00656,复星国际,2017-11-17,SELL,-5000,17.06,68.24,89.0,IB
02666,环球医疗,2017-11-20,SELL,-15000,7.31,30.44,112.0,FUTU
02666,环球医疗,2017-11-20,SELL,-5000,7.29,29.16,38.0,IB
01988,民生银行,2017-11-22,BUY,3000,7.86,7.32,24.0,FUTU
01918,融创中国,2017-11-26,SELL,-2000,38.65,54.08,70,IB
01918,融创中国,2017-11-27,SELL,-3000,38.65,25.41,117,FUTU
03883,中国奥园,2017-11-27,BUY,5000,4.21,18.0,23.0,IB
00558,力劲科技,2017-11-30,BUY,20000,1.15,7.27,23,FUTU
00392,北京控股,2017-12-04,BUY,1000,44.35,14.42,46,FUTU
